   Elapsed time	   MLII	     V5
       0:26.017	 -0.285	 -0.170
       0:26.019	 -0.275	 -0.170
       0:26.022	 -0.280	 -0.180
       0:26.025	 -0.290	 -0.185
       0:26.028	 -0.295	 -0.195
       0:26.031	 -0.305	 -0.170
       0:26.033	 -0.300	 -0.170
       0:26.036	 -0.300	 -0.155
       0:26.039	 -0.310	 -0.155
       0:26.042	 -0.315	 -0.165
       0:26.044	 -0.325	 -0.165
       0:26.047	 -0.305	 -0.160
       0:26.050	 -0.305	 -0.160
       0:26.053	 -0.315	 -0.150
       0:26.056	 -0.315	 -0.160
       0:26.058	 -0.310	 -0.165
       0:26.061	 -0.305	 -0.180
       0:26.064	 -0.275	 -0.160
       0:26.067	 -0.255	 -0.165
       0:26.069	 -0.260	 -0.180
       0:26.072	 -0.295	 -0.180
       0:26.075	 -0.325	 -0.190
       0:26.078	 -0.340	 -0.195
       0:26.081	 -0.350	 -0.200
       0:26.083	 -0.350	 -0.180
       0:26.086	 -0.360	 -0.200
       0:26.089	 -0.375	 -0.200
       0:26.092	 -0.380	 -0.215
       0:26.094	 -0.405	 -0.215
       0:26.097	 -0.400	 -0.200
       0:26.100	 -0.405	 -0.210
       0:26.103	 -0.390	 -0.210
       0:26.106	 -0.405	 -0.225
       0:26.108	 -0.415	 -0.210
       0:26.111	 -0.425	 -0.215
       0:26.114	 -0.420	 -0.205
       0:26.117	 -0.415	 -0.200
       0:26.119	 -0.420	 -0.200
       0:26.122	 -0.410	 -0.200
       0:26.125	 -0.425	 -0.230
       0:26.128	 -0.425	 -0.230
       0:26.131	 -0.430	 -0.220
       0:26.133	 -0.410	 -0.210
       0:26.136	 -0.410	 -0.215
       0:26.139	 -0.400	 -0.215
       0:26.142	 -0.420	 -0.225
       0:26.144	 -0.430	 -0.240
       0:26.147	 -0.425	 -0.245
       0:26.150	 -0.415	 -0.250
       0:26.153	 -0.430	 -0.270
       0:26.156	 -0.450	 -0.315
       0:26.158	 -0.490	 -0.345
       0:26.161	 -0.540	 -0.375
       0:26.164	 -0.550	 -0.370
       0:26.167	 -0.570	 -0.325
       0:26.169	 -0.595	 -0.210
       0:26.172	 -0.605	 -0.070
       0:26.175	 -0.555	  0.065
       0:26.178	 -0.425	  0.175
       0:26.181	 -0.255	  0.320
       0:26.183	 -0.080	  0.440
       0:26.186	  0.160	  0.575
       0:26.189	  0.445	  0.675
       0:26.192	  0.705	  0.760
       0:26.194	  0.885	  0.815
       0:26.197	  1.005	  0.755
       0:26.200	  1.045	  0.530
       0:26.203	  0.975	  0.155
       0:26.206	  0.740	 -0.160
       0:26.208	  0.350	 -0.320
       0:26.211	 -0.070	 -0.325
       0:26.214	 -0.405	 -0.285
       0:26.217	 -0.550	 -0.270
       0:26.219	 -0.560	 -0.270
       0:26.222	 -0.535	 -0.260
       0:26.225	 -0.500	 -0.265
       0:26.228	 -0.455	 -0.280
       0:26.231	 -0.455	 -0.275
       0:26.233	 -0.445	 -0.270
       0:26.236	 -0.445	 -0.265
       0:26.239	 -0.440	 -0.285
       0:26.242	 -0.455	 -0.290
       0:26.244	 -0.465	 -0.305
       0:26.247	 -0.465	 -0.290
       0:26.250	 -0.465	 -0.280
       0:26.253	 -0.465	 -0.280
       0:26.256	 -0.465	 -0.280
       0:26.258	 -0.480	 -0.295
       0:26.261	 -0.485	 -0.300
       0:26.264	 -0.480	 -0.295
       0:26.267	 -0.470	 -0.285
       0:26.269	 -0.470	 -0.285
       0:26.272	 -0.460	 -0.280
       0:26.275	 -0.460	 -0.280
       0:26.278	 -0.475	 -0.295
       0:26.281	 -0.475	 -0.290
       0:26.283	 -0.470	 -0.280
       0:26.286	 -0.455	 -0.280
       0:26.289	 -0.455	 -0.285
       0:26.292	 -0.460	 -0.280
       0:26.294	 -0.460	 -0.285
       0:26.297	 -0.460	 -0.270
       0:26.300	 -0.455	 -0.280
       0:26.303	 -0.450	 -0.275
       0:26.306	 -0.450	 -0.285
       0:26.308	 -0.455	 -0.290
       0:26.311	 -0.475	 -0.285
       0:26.314	 -0.465	 -0.285
       0:26.317	 -0.465	 -0.260
       0:26.319	 -0.450	 -0.270
       0:26.322	 -0.450	 -0.275
       0:26.325	 -0.455	 -0.285
       0:26.328	 -0.480	 -0.290
       0:26.331	 -0.470	 -0.275
       0:26.333	 -0.445	 -0.265
       0:26.336	 -0.435	 -0.275
       0:26.339	 -0.440	 -0.275
       0:26.342	 -0.450	 -0.285
       0:26.344	 -0.460	 -0.285
       0:26.347	 -0.460	 -0.285
       0:26.350	 -0.445	 -0.280
       0:26.353	 -0.430	 -0.280
       0:26.356	 -0.425	 -0.285
       0:26.358	 -0.450	 -0.285
       0:26.361	 -0.460	 -0.300
       0:26.364	 -0.455	 -0.280
       0:26.367	 -0.450	 -0.285
       0:26.369	 -0.440	 -0.295
       0:26.372	 -0.445	 -0.310
       0:26.375	 -0.440	 -0.315
       0:26.378	 -0.450	 -0.305
       0:26.381	 -0.445	 -0.300
       0:26.383	 -0.440	 -0.290
       0:26.386	 -0.435	 -0.290
       0:26.389	 -0.450	 -0.310
       0:26.392	 -0.450	 -0.320
       0:26.394	 -0.455	 -0.310
       0:26.397	 -0.455	 -0.325
       0:26.400	 -0.460	 -0.315
       0:26.403	 -0.450	 -0.330
       0:26.406	 -0.435	 -0.345
       0:26.408	 -0.465	 -0.345
       0:26.411	 -0.465	 -0.350
       0:26.414	 -0.450	 -0.355
       0:26.417	 -0.435	 -0.350
       0:26.419	 -0.430	 -0.365
       0:26.422	 -0.435	 -0.375
       0:26.425	 -0.450	 -0.385
       0:26.428	 -0.465	 -0.405
       0:26.431	 -0.465	 -0.395
       0:26.433	 -0.460	 -0.385
       0:26.436	 -0.455	 -0.400
       0:26.439	 -0.455	 -0.410
       0:26.442	 -0.460	 -0.430
       0:26.444	 -0.470	 -0.425
       0:26.447	 -0.470	 -0.410
       0:26.450	 -0.460	 -0.410
       0:26.453	 -0.450	 -0.415
       0:26.456	 -0.455	 -0.425
       0:26.458	 -0.460	 -0.430
       0:26.461	 -0.475	 -0.425
       0:26.464	 -0.460	 -0.420
       0:26.467	 -0.460	 -0.405
       0:26.469	 -0.450	 -0.390
       0:26.472	 -0.450	 -0.390
       0:26.475	 -0.445	 -0.380
       0:26.478	 -0.445	 -0.365
       0:26.481	 -0.435	 -0.350
       0:26.483	 -0.425	 -0.315
       0:26.486	 -0.420	 -0.310
       0:26.489	 -0.415	 -0.295
       0:26.492	 -0.395	 -0.280
       0:26.494	 -0.405	 -0.280
       0:26.497	 -0.385	 -0.250
       0:26.500	 -0.385	 -0.245
       0:26.503	 -0.370	 -0.230
       0:26.506	 -0.360	 -0.235
       0:26.508	 -0.360	 -0.230
       0:26.511	 -0.360	 -0.225
       0:26.514	 -0.355	 -0.205
       0:26.517	 -0.355	 -0.205
       0:26.519	 -0.335	 -0.200
       0:26.522	 -0.335	 -0.215
       0:26.525	 -0.345	 -0.220
       0:26.528	 -0.340	 -0.215
       0:26.531	 -0.335	 -0.210
       0:26.533	 -0.320	 -0.190
       0:26.536	 -0.320	 -0.200
       0:26.539	 -0.325	 -0.210
       0:26.542	 -0.325	 -0.215
       0:26.544	 -0.335	 -0.220
       0:26.547	 -0.330	 -0.200
       0:26.550	 -0.325	 -0.200
       0:26.553	 -0.325	 -0.195
       0:26.556	 -0.335	 -0.205
       0:26.558	 -0.350	 -0.215
       0:26.561	 -0.360	 -0.205
       0:26.564	 -0.365	 -0.205
       0:26.567	 -0.345	 -0.210
       0:26.569	 -0.335	 -0.205
       0:26.572	 -0.350	 -0.215
       0:26.575	 -0.350	 -0.225
       0:26.578	 -0.355	 -0.230
       0:26.581	 -0.360	 -0.225
       0:26.583	 -0.345	 -0.220
       0:26.586	 -0.330	 -0.225
       0:26.589	 -0.330	 -0.240
       0:26.592	 -0.345	 -0.240
       0:26.594	 -0.355	 -0.245
       0:26.597	 -0.355	 -0.230
       0:26.600	 -0.340	 -0.215
       0:26.603	 -0.345	 -0.240
       0:26.606	 -0.350	 -0.245
       0:26.608	 -0.360	 -0.255
       0:26.611	 -0.370	 -0.245
       0:26.614	 -0.375	 -0.225
       0:26.617	 -0.360	 -0.235
       0:26.619	 -0.365	 -0.235
       0:26.622	 -0.360	 -0.240
       0:26.625	 -0.365	 -0.250
       0:26.628	 -0.380	 -0.260
       0:26.631	 -0.375	 -0.250
       0:26.633	 -0.365	 -0.235
       0:26.636	 -0.365	 -0.240
       0:26.639	 -0.365	 -0.245
       0:26.642	 -0.375	 -0.250
       0:26.644	 -0.390	 -0.255
       0:26.647	 -0.385	 -0.245
       0:26.650	 -0.375	 -0.245
       0:26.653	 -0.370	 -0.245
       0:26.656	 -0.370	 -0.245
       0:26.658	 -0.375	 -0.260
       0:26.661	 -0.390	 -0.255
       0:26.664	 -0.380	 -0.250
       0:26.667	 -0.370	 -0.235
       0:26.669	 -0.345	 -0.230
       0:26.672	 -0.360	 -0.245
       0:26.675	 -0.370	 -0.260
       0:26.678	 -0.385	 -0.270
       0:26.681	 -0.375	 -0.255
       0:26.683	 -0.375	 -0.235
       0:26.686	 -0.370	 -0.235
       0:26.689	 -0.370	 -0.245
       0:26.692	 -0.395	 -0.255
       0:26.694	 -0.400	 -0.265
       0:26.697	 -0.385	 -0.250
       0:26.700	 -0.390	 -0.240
       0:26.703	 -0.380	 -0.240
       0:26.706	 -0.385	 -0.245
       0:26.708	 -0.380	 -0.245
       0:26.711	 -0.395	 -0.250
       0:26.714	 -0.390	 -0.245
       0:26.717	 -0.385	 -0.230
       0:26.719	 -0.375	 -0.230
       0:26.722	 -0.375	 -0.235
       0:26.725	 -0.380	 -0.240
       0:26.728	 -0.390	 -0.245
       0:26.731	 -0.380	 -0.225
       0:26.733	 -0.375	 -0.225
       0:26.736	 -0.375	 -0.225
       0:26.739	 -0.365	 -0.230
       0:26.742	 -0.370	 -0.235
       0:26.744	 -0.370	 -0.240
       0:26.747	 -0.355	 -0.225
       0:26.750	 -0.360	 -0.215
       0:26.753	 -0.350	 -0.210
       0:26.756	 -0.335	 -0.225
       0:26.758	 -0.350	 -0.235
       0:26.761	 -0.350	 -0.240
       0:26.764	 -0.340	 -0.230
       0:26.767	 -0.320	 -0.230
       0:26.769	 -0.295	 -0.215
       0:26.772	 -0.295	 -0.225
       0:26.775	 -0.305	 -0.240
       0:26.778	 -0.315	 -0.230
       0:26.781	 -0.300	 -0.220
       0:26.783	 -0.285	 -0.210
       0:26.786	 -0.285	 -0.205
       0:26.789	 -0.285	 -0.210
       0:26.792	 -0.285	 -0.205
       0:26.794	 -0.270	 -0.210
       0:26.797	 -0.275	 -0.185
       0:26.800	 -0.260	 -0.170
       0:26.803	 -0.245	 -0.180
       0:26.806	 -0.250	 -0.190
       0:26.808	 -0.260	 -0.210
       0:26.811	 -0.270	 -0.185
       0:26.814	 -0.280	 -0.165
       0:26.817	 -0.280	 -0.160
       0:26.819	 -0.265	 -0.150
       0:26.822	 -0.265	 -0.165
       0:26.825	 -0.265	 -0.170
       0:26.828	 -0.275	 -0.175
       0:26.831	 -0.270	 -0.175
       0:26.833	 -0.255	 -0.160
       0:26.836	 -0.240	 -0.165
       0:26.839	 -0.230	 -0.190
       0:26.842	 -0.240	 -0.205
       0:26.844	 -0.275	 -0.215
       0:26.847	 -0.310	 -0.205
       0:26.850	 -0.305	 -0.200
       0:26.853	 -0.320	 -0.200
       0:26.856	 -0.330	 -0.215
       0:26.858	 -0.350	 -0.220
       0:26.861	 -0.370	 -0.220
       0:26.864	 -0.375	 -0.205
       0:26.867	 -0.365	 -0.205
       0:26.869	 -0.370	 -0.210
       0:26.872	 -0.370	 -0.230
       0:26.875	 -0.370	 -0.235
       0:26.878	 -0.380	 -0.245
       0:26.881	 -0.385	 -0.235
       0:26.883	 -0.380	 -0.220
       0:26.886	 -0.370	 -0.230
       0:26.889	 -0.360	 -0.235
       0:26.892	 -0.370	 -0.240
       0:26.894	 -0.385	 -0.240
       0:26.897	 -0.375	 -0.230
       0:26.900	 -0.375	 -0.230
       0:26.903	 -0.380	 -0.230
       0:26.906	 -0.380	 -0.235
       0:26.908	 -0.395	 -0.240
       0:26.911	 -0.400	 -0.245
       0:26.914	 -0.400	 -0.245
       0:26.917	 -0.390	 -0.225
       0:26.919	 -0.390	 -0.240
       0:26.922	 -0.390	 -0.240
       0:26.925	 -0.395	 -0.270
       0:26.928	 -0.415	 -0.300
       0:26.931	 -0.425	 -0.310
       0:26.933	 -0.435	 -0.330
       0:26.936	 -0.475	 -0.350
       0:26.939	 -0.500	 -0.410
       0:26.942	 -0.525	 -0.405
       0:26.944	 -0.570	 -0.345
       0:26.947	 -0.605	 -0.220
       0:26.950	 -0.595	 -0.070
       0:26.953	 -0.500	  0.055
       0:26.956	 -0.360	  0.145
       0:26.958	 -0.230	  0.245
       0:26.961	 -0.055	  0.375
       0:26.964	  0.200	  0.500
       0:26.967	  0.500	  0.605
       0:26.969	  0.730	  0.600
       0:26.972	  0.855	  0.380
       0:26.975	  0.835	  0.015
       0:26.978	  0.620	 -0.265
       0:26.981	  0.225	 -0.335
       0:26.983	 -0.160	 -0.280
       0:26.986	 -0.415	 -0.255
       0:26.989	 -0.525	 -0.265
       0:26.992	 -0.515	 -0.270
       0:26.994	 -0.470	 -0.260
       0:26.997	 -0.435	 -0.245
       0:27.000	 -0.415	 -0.250
       0:27.003	 -0.415	 -0.270
       0:27.006	 -0.410	 -0.270
       0:27.008	 -0.405	 -0.275
       0:27.011	 -0.415	 -0.270
       0:27.014	 -0.420	 -0.265
       0:27.017	 -0.415	 -0.255
       0:27.019	 -0.400	 -0.260
       0:27.022	 -0.415	 -0.265
       0:27.025	 -0.420	 -0.270
       0:27.028	 -0.430	 -0.285
       0:27.031	 -0.420	 -0.260
       0:27.033	 -0.405	 -0.250
       0:27.036	 -0.410	 -0.260
       0:27.039	 -0.400	 -0.270
       0:27.042	 -0.415	 -0.275
       0:27.044	 -0.430	 -0.285
       0:27.047	 -0.420	 -0.260
       0:27.050	 -0.425	 -0.255
       0:27.053	 -0.405	 -0.260
       0:27.056	 -0.410	 -0.260
       0:27.058	 -0.420	 -0.285
       0:27.061	 -0.435	 -0.280
       0:27.064	 -0.430	 -0.265
       0:27.067	 -0.425	 -0.250
       0:27.069	 -0.415	 -0.260
       0:27.072	 -0.420	 -0.265
       0:27.075	 -0.425	 -0.270
       0:27.078	 -0.435	 -0.275
       0:27.081	 -0.425	 -0.265
       0:27.083	 -0.420	 -0.255
       0:27.086	 -0.410	 -0.260
       0:27.089	 -0.410	 -0.260
       0:27.092	 -0.420	 -0.265
       0:27.094	 -0.425	 -0.265
       0:27.097	 -0.415	 -0.255
       0:27.100	 -0.405	 -0.240
       0:27.103	 -0.400	 -0.255
       0:27.106	 -0.405	 -0.260
       0:27.108	 -0.400	 -0.270
       0:27.111	 -0.410	 -0.270
       0:27.114	 -0.420	 -0.265
       0:27.117	 -0.405	 -0.250
       0:27.119	 -0.395	 -0.255
       0:27.122	 -0.415	 -0.265
       0:27.125	 -0.410	 -0.280
       0:27.128	 -0.430	 -0.275
       0:27.131	 -0.425	 -0.260
       0:27.133	 -0.415	 -0.255
       0:27.136	 -0.415	 -0.255
       0:27.139	 -0.410	 -0.270
       0:27.142	 -0.420	 -0.270
       0:27.144	 -0.430	 -0.285
       0:27.147	 -0.425	 -0.280
       0:27.150	 -0.410	 -0.275
       0:27.153	 -0.410	 -0.270
       0:27.156	 -0.400	 -0.290
       0:27.158	 -0.405	 -0.290
       0:27.161	 -0.415	 -0.295
       0:27.164	 -0.420	 -0.300
       0:27.167	 -0.405	 -0.295
       0:27.169	 -0.400	 -0.305
       0:27.172	 -0.390	 -0.310
       0:27.175	 -0.400	 -0.320
       0:27.178	 -0.400	 -0.330
       0:27.181	 -0.405	 -0.325
       0:27.183	 -0.395	 -0.320
       0:27.186	 -0.390	 -0.335
       0:27.189	 -0.405	 -0.340
       0:27.192	 -0.400	 -0.370
       0:27.194	 -0.430	 -0.375
       0:27.197	 -0.430	 -0.365
       0:27.200	 -0.420	 -0.355
       0:27.203	 -0.415	 -0.365
       0:27.206	 -0.405	 -0.385
       0:27.208	 -0.425	 -0.400
       0:27.211	 -0.435	 -0.410
       0:27.214	 -0.430	 -0.390
       0:27.217	 -0.425	 -0.385
       0:27.219	 -0.415	 -0.400
       0:27.222	 -0.425	 -0.400
       0:27.225	 -0.425	 -0.415
       0:27.228	 -0.440	 -0.425
       0:27.231	 -0.435	 -0.410
       0:27.233	 -0.415	 -0.395
       0:27.236	 -0.415	 -0.395
       0:27.239	 -0.425	 -0.385
       0:27.242	 -0.430	 -0.405
       0:27.244	 -0.435	 -0.380
       0:27.247	 -0.410	 -0.355
       0:27.250	 -0.395	 -0.330
       0:27.253	 -0.385	 -0.320
       0:27.256	 -0.375	 -0.320
       0:27.258	 -0.380	 -0.305
       0:27.261	 -0.385	 -0.310
       0:27.264	 -0.380	 -0.280
       0:27.267	 -0.365	 -0.260
       0:27.269	 -0.345	 -0.255
       0:27.272	 -0.345	 -0.270
       0:27.275	 -0.360	 -0.270
       0:27.278	 -0.365	 -0.250
       0:27.281	 -0.345	 -0.235
       0:27.283	 -0.340	 -0.215
       0:27.286	 -0.325	 -0.220
       0:27.289	 -0.325	 -0.210
       0:27.292	 -0.330	 -0.220
       0:27.294	 -0.340	 -0.225
       0:27.297	 -0.335	 -0.205
       0:27.300	 -0.325	 -0.200
       0:27.303	 -0.310	 -0.205
       0:27.306	 -0.305	 -0.215
       0:27.308	 -0.310	 -0.230
       0:27.311	 -0.335	 -0.230
       0:27.314	 -0.330	 -0.210
       0:27.317	 -0.320	 -0.210
       0:27.319	 -0.315	 -0.200
       0:27.322	 -0.310	 -0.210
       0:27.325	 -0.310	 -0.225
       0:27.328	 -0.315	 -0.220
       0:27.331	 -0.305	 -0.215
       0:27.333	 -0.305	 -0.215
       0:27.336	 -0.295	 -0.205
       0:27.339	 -0.300	 -0.215
       0:27.342	 -0.315	 -0.225
       0:27.344	 -0.330	 -0.220
       0:27.347	 -0.330	 -0.225
       0:27.350	 -0.315	 -0.215
       0:27.353	 -0.305	 -0.220
       0:27.356	 -0.325	 -0.225
       0:27.358	 -0.335	 -0.240
       0:27.361	 -0.335	 -0.240
       0:27.364	 -0.340	 -0.225
       0:27.367	 -0.335	 -0.215
       0:27.369	 -0.320	 -0.225
       0:27.372	 -0.340	 -0.230
       0:27.375	 -0.355	 -0.240
       0:27.378	 -0.350	 -0.235
       0:27.381	 -0.360	 -0.230
       0:27.383	 -0.350	 -0.225
       0:27.386	 -0.340	 -0.235
       0:27.389	 -0.335	 -0.230
       0:27.392	 -0.345	 -0.255
       0:27.394	 -0.360	 -0.240
       0:27.397	 -0.350	 -0.240
       0:27.400	 -0.350	 -0.240
       0:27.403	 -0.345	 -0.240
       0:27.406	 -0.345	 -0.240
       0:27.408	 -0.355	 -0.260
       0:27.411	 -0.365	 -0.255
       0:27.414	 -0.360	 -0.255
       0:27.417	 -0.360	 -0.235
       0:27.419	 -0.355	 -0.235
       0:27.422	 -0.360	 -0.240
       0:27.425	 -0.370	 -0.255
       0:27.428	 -0.375	 -0.245
       0:27.431	 -0.385	 -0.260
       0:27.433	 -0.375	 -0.255
       0:27.436	 -0.370	 -0.245
       0:27.439	 -0.380	 -0.245
       0:27.442	 -0.385	 -0.260
       0:27.444	 -0.385	 -0.255
       0:27.447	 -0.380	 -0.250
       0:27.450	 -0.380	 -0.240
       0:27.453	 -0.370	 -0.240
       0:27.456	 -0.370	 -0.265
       0:27.458	 -0.375	 -0.260
       0:27.461	 -0.370	 -0.255
       0:27.464	 -0.370	 -0.250
       0:27.467	 -0.360	 -0.230
       0:27.469	 -0.360	 -0.255
       0:27.472	 -0.355	 -0.265
       0:27.475	 -0.380	 -0.280
       0:27.478	 -0.400	 -0.280
       0:27.481	 -0.395	 -0.275
       0:27.483	 -0.390	 -0.265
       0:27.486	 -0.380	 -0.255
       0:27.489	 -0.380	 -0.255
       0:27.492	 -0.390	 -0.265
       0:27.494	 -0.385	 -0.245
       0:27.497	 -0.370	 -0.250
       0:27.500	 -0.375	 -0.250
       0:27.503	 -0.365	 -0.255
       0:27.506	 -0.360	 -0.250
       0:27.508	 -0.365	 -0.255
       0:27.511	 -0.380	 -0.260
       0:27.514	 -0.380	 -0.240
       0:27.517	 -0.370	 -0.245
       0:27.519	 -0.375	 -0.255
       0:27.522	 -0.380	 -0.255
       0:27.525	 -0.390	 -0.260
       0:27.528	 -0.395	 -0.265
       0:27.531	 -0.390	 -0.250
       0:27.533	 -0.355	 -0.235
       0:27.536	 -0.350	 -0.240
       0:27.539	 -0.360	 -0.250
       0:27.542	 -0.375	 -0.260
       0:27.544	 -0.385	 -0.275
       0:27.547	 -0.380	 -0.265
       0:27.550	 -0.375	 -0.255
       0:27.553	 -0.350	 -0.250
       0:27.556	 -0.355	 -0.260
       0:27.558	 -0.355	 -0.255
       0:27.561	 -0.355	 -0.260
       0:27.564	 -0.345	 -0.245
       0:27.567	 -0.330	 -0.245
       0:27.569	 -0.315	 -0.250
       0:27.572	 -0.310	 -0.250
       0:27.575	 -0.325	 -0.255
       0:27.578	 -0.315	 -0.245
       0:27.581	 -0.300	 -0.225
       0:27.583	 -0.285	 -0.210
       0:27.586	 -0.265	 -0.210
       0:27.589	 -0.255	 -0.220
       0:27.592	 -0.270	 -0.225
       0:27.594	 -0.265	 -0.230
       0:27.597	 -0.265	 -0.210
       0:27.600	 -0.255	 -0.210
       0:27.603	 -0.255	 -0.210
       0:27.606	 -0.265	 -0.200
       0:27.608	 -0.275	 -0.215
       0:27.611	 -0.290	 -0.220
       0:27.614	 -0.275	 -0.195
       0:27.617	 -0.275	 -0.205
       0:27.619	 -0.285	 -0.200
       0:27.622	 -0.295	 -0.200
       0:27.625	 -0.300	 -0.225
       0:27.628	 -0.290	 -0.235
       0:27.631	 -0.270	 -0.235
       0:27.633	 -0.275	 -0.230
       0:27.636	 -0.295	 -0.230
       0:27.639	 -0.310	 -0.245
       0:27.642	 -0.345	 -0.250
       0:27.644	 -0.365	 -0.245
       0:27.647	 -0.370	 -0.260
       0:27.650	 -0.390	 -0.240
       0:27.653	 -0.385	 -0.250
       0:27.656	 -0.395	 -0.260
       0:27.658	 -0.410	 -0.275
       0:27.661	 -0.415	 -0.280
       0:27.664	 -0.405	 -0.265
       0:27.667	 -0.395	 -0.265
       0:27.669	 -0.400	 -0.265
       0:27.672	 -0.405	 -0.270
       0:27.675	 -0.400	 -0.290
       0:27.678	 -0.405	 -0.285
       0:27.681	 -0.410	 -0.280
       0:27.683	 -0.390	 -0.265
       0:27.686	 -0.395	 -0.275
       0:27.689	 -0.395	 -0.260
       0:27.692	 -0.415	 -0.265
       0:27.694	 -0.430	 -0.275
       0:27.697	 -0.430	 -0.265
       0:27.700	 -0.415	 -0.265
       0:27.703	 -0.410	 -0.270
       0:27.706	 -0.405	 -0.280
       0:27.708	 -0.410	 -0.285
       0:27.711	 -0.410	 -0.280
       0:27.714	 -0.420	 -0.275
       0:27.717	 -0.410	 -0.280
       0:27.719	 -0.415	 -0.290
       0:27.722	 -0.425	 -0.310
       0:27.725	 -0.455	 -0.340
       0:27.728	 -0.500	 -0.365
       0:27.731	 -0.510	 -0.385
       0:27.733	 -0.520	 -0.410
       0:27.736	 -0.520	 -0.435
       0:27.739	 -0.570	 -0.420
       0:27.742	 -0.615	 -0.390
       0:27.744	 -0.655	 -0.305
       0:27.747	 -0.640	 -0.205
       0:27.750	 -0.570	 -0.115
       0:27.753	 -0.475	 -0.025
       0:27.756	 -0.360	  0.020
       0:27.758	 -0.235	  0.105
       0:27.761	 -0.040	  0.225
       0:27.764	  0.240	  0.360
       0:27.767	  0.515	  0.410
       0:27.769	  0.710	  0.320
       0:27.772	  0.795	  0.045
       0:27.775	  0.720	 -0.260
       0:27.778	  0.435	 -0.435
       0:27.781	  0.065	 -0.435
       0:27.783	 -0.250	 -0.370
       0:27.786	 -0.445	 -0.325
       0:27.789	 -0.535	 -0.325
       0:27.792	 -0.550	 -0.310
       0:27.794	 -0.510	 -0.320
       0:27.797	 -0.480	 -0.320
       0:27.800	 -0.450	 -0.315
       0:27.803	 -0.450	 -0.315
       0:27.806	 -0.445	 -0.315
       0:27.808	 -0.440	 -0.315
       0:27.811	 -0.455	 -0.320
       0:27.814	 -0.450	 -0.310
       0:27.817	 -0.450	 -0.305
       0:27.819	 -0.440	 -0.315
       0:27.822	 -0.440	 -0.320
       0:27.825	 -0.445	 -0.330
       0:27.828	 -0.450	 -0.330
       0:27.831	 -0.455	 -0.310
       0:27.833	 -0.445	 -0.290
       0:27.836	 -0.435	 -0.295
       0:27.839	 -0.430	 -0.305
       0:27.842	 -0.440	 -0.315
       0:27.844	 -0.455	 -0.320
       0:27.847	 -0.445	 -0.315
       0:27.850	 -0.445	 -0.295
       0:27.853	 -0.440	 -0.305
       0:27.856	 -0.435	 -0.310
       0:27.858	 -0.460	 -0.310
       0:27.861	 -0.460	 -0.315
       0:27.864	 -0.455	 -0.300
       0:27.867	 -0.465	 -0.300
       0:27.869	 -0.450	 -0.315
       0:27.872	 -0.445	 -0.310
       0:27.875	 -0.470	 -0.320
       0:27.878	 -0.485	 -0.325
       0:27.881	 -0.465	 -0.320
       0:27.883	 -0.460	 -0.305
       0:27.886	 -0.460	 -0.310
       0:27.889	 -0.450	 -0.320
       0:27.892	 -0.450	 -0.325
       0:27.894	 -0.470	 -0.320
       0:27.897	 -0.460	 -0.300
       0:27.900	 -0.455	 -0.290
       0:27.903	 -0.440	 -0.295
       0:27.906	 -0.435	 -0.305
       0:27.908	 -0.445	 -0.310
       0:27.911	 -0.450	 -0.305
       0:27.914	 -0.435	 -0.310
       0:27.917	 -0.440	 -0.290
       0:27.919	 -0.445	 -0.290
       0:27.922	 -0.445	 -0.290
       0:27.925	 -0.450	 -0.310
       0:27.928	 -0.450	 -0.310
       0:27.931	 -0.440	 -0.320
       0:27.933	 -0.435	 -0.310
       0:27.936	 -0.440	 -0.325
       0:27.939	 -0.445	 -0.315
       0:27.942	 -0.455	 -0.335
       0:27.944	 -0.475	 -0.330
       0:27.947	 -0.460	 -0.325
       0:27.950	 -0.450	 -0.310
       0:27.953	 -0.435	 -0.315
       0:27.956	 -0.440	 -0.315
       0:27.958	 -0.445	 -0.325
       0:27.961	 -0.455	 -0.335
       0:27.964	 -0.450	 -0.330
       0:27.967	 -0.435	 -0.325
       0:27.969	 -0.435	 -0.340
       0:27.972	 -0.450	 -0.345
       0:27.975	 -0.450	 -0.350
       0:27.978	 -0.460	 -0.345
       0:27.981	 -0.455	 -0.340
       0:27.983	 -0.440	 -0.335
       0:27.986	 -0.430	 -0.360
       0:27.989	 -0.425	 -0.375
       0:27.992	 -0.435	 -0.380
       0:27.994	 -0.460	 -0.390
       0:27.997	 -0.465	 -0.380
       0:28.000	 -0.445	 -0.365
       0:28.003	 -0.440	 -0.375
       0:28.006	 -0.440	 -0.400
       0:28.008	 -0.470	 -0.410
       0:28.011	 -0.480	 -0.405
       0:28.014	 -0.490	 -0.420
       0:28.017	 -0.480	 -0.410
       0:28.019	 -0.475	 -0.415
       0:28.022	 -0.485	 -0.425
       0:28.025	 -0.490	 -0.440
       0:28.028	 -0.495	 -0.450
       0:28.031	 -0.490	 -0.445
       0:28.033	 -0.490	 -0.430
       0:28.036	 -0.490	 -0.440
       0:28.039	 -0.495	 -0.445
       0:28.042	 -0.495	 -0.450
       0:28.044	 -0.510	 -0.450
       0:28.047	 -0.495	 -0.430
       0:28.050	 -0.495	 -0.410
       0:28.053	 -0.475	 -0.405
       0:28.056	 -0.475	 -0.410
       0:28.058	 -0.465	 -0.400
       0:28.061	 -0.475	 -0.380
       0:28.064	 -0.465	 -0.365
