   Elapsed time	      I	     II	    III	    AVR	    AVL	    AVF	     V1	     V2	     V3	     V4	     V5	     V6
       0:07.490	  2.359	  1.889	 -3.078	 -3.536	  1.350	 -0.915	  0.837	  0.062	 -0.474	  0.941	  2.631	-107.082
       0:07.494	  2.395	  1.948	 -3.056	 -3.582	  1.356	 -0.873	  0.830	  0.069	 -0.461	  0.954	  2.654	-107.082
       0:07.498	  2.418	  1.964	 -3.062	 -3.601	  1.369	 -0.869	  0.820	  0.072	 -0.458	  0.954	  2.641	-107.082
       0:07.502	  2.428	  1.935	 -3.101	 -3.592	  1.395	 -0.902	  0.814	  0.075	 -0.454	  0.961	  2.637	-107.082
       0:07.506	  2.422	  1.915	 -3.114	 -3.578	  1.399	 -0.918	  0.817	  0.078	 -0.451	  0.958	  2.614	-107.082
       0:07.510	  2.415	  1.908	 -3.114	 -3.572	  1.395	 -0.922	  0.824	  0.082	 -0.458	  0.948	  2.592	-107.082
       0:07.514	  2.422	  1.908	 -3.121	 -3.575	  1.402	 -0.925	  0.810	  0.062	 -0.480	  0.922	  2.585	-107.082
       0:07.518	  2.448	  1.905	 -3.150	 -3.588	  1.428	 -0.941	  0.791	  0.026	 -0.520	  0.882	  2.552	-107.082
       0:07.521	  2.454	  1.899	 -3.163	 -3.588	  1.438	 -0.951	  0.794	  0.007	 -0.549	  0.856	  2.546	-107.082
       0:07.525	  2.386	  1.856	 -3.137	 -3.533	  1.392	 -0.961	  0.810	 -0.007	 -0.575	  0.827	  2.539	-107.082
       0:07.529	  2.350	  1.843	 -3.114	 -3.507	  1.363	 -0.954	  0.807	 -0.049	 -0.627	  0.778	  2.539	-107.082
       0:07.533	  2.369	  1.843	 -3.134	 -3.516	  1.382	 -0.964	  0.804	 -0.078	 -0.670	  0.739	  2.539	-107.082
       0:07.537	  2.363	  1.853	 -3.118	 -3.520	  1.369	 -0.951	  0.820	 -0.098	 -0.696	  0.712	  2.529	-107.082
       0:07.541	  2.310	  1.837	 -3.082	 -3.484	  1.327	 -0.941	  0.837	 -0.118	 -0.722	  0.690	  2.536	-107.082
       0:07.545	  2.248	  1.824	 -3.033	 -3.448	  1.271	 -0.925	  0.853	 -0.137	 -0.752	  0.663	  2.529	-107.082
       0:07.549	  2.271	  1.824	 -3.056	 -3.458	  1.294	 -0.935	  0.863	 -0.150	 -0.771	  0.641	  2.516	-107.082
       0:07.553	  2.271	  1.817	 -3.062	 -3.454	  1.297	 -0.941	  0.873	 -0.163	 -0.794	  0.618	  2.493	-107.082
       0:07.556	  2.261	  1.788	 -3.082	 -3.435	  1.301	 -0.967	  0.882	 -0.170	 -0.810	  0.598	  2.471	-107.082
       0:07.560	  2.288	  1.784	 -3.111	 -3.448	  1.330	 -0.984	  0.895	 -0.160	 -0.807	  0.598	  2.474	-107.082
       0:07.564	  2.288	  1.797	 -3.098	 -3.454	  1.324	 -0.971	  0.902	 -0.163	 -0.810	  0.598	  2.484	-107.082
       0:07.568	  2.291	  1.801	 -3.098	 -3.458	  1.324	 -0.967	  0.908	 -0.167	 -0.820	  0.585	  2.471	-107.082
       0:07.572	  2.320	  1.788	 -3.141	 -3.464	  1.359	 -0.997	  0.892	 -0.183	 -0.833	  0.569	  2.454	-107.082
       0:07.576	  2.245	  1.742	 -3.111	 -3.405	  1.307	 -1.003	  0.902	 -0.186	 -0.843	  0.559	  2.448	-107.082
       0:07.580	  2.232	  1.775	 -3.065	 -3.415	  1.278	 -0.964	  0.931	 -0.160	 -0.820	  0.585	  2.480	-107.082
       0:07.584	  2.258	  1.788	 -3.078	 -3.435	  1.297	 -0.964	  0.951	 -0.141	 -0.804	  0.598	  2.490	-107.082
       0:07.588	  2.252	  1.748	 -3.111	 -3.412	  1.310	 -1.000	  0.954	 -0.147	 -0.814	  0.585	  2.464	-107.082
       0:07.591	  2.235	  1.742	 -3.101	 -3.399	  1.297	 -1.000	  0.931	 -0.170	 -0.837	  0.562	  2.454	-107.082
       0:07.595	  2.232	  1.735	 -3.105	 -3.395	  1.297	 -1.003	  0.922	 -0.180	 -0.843	  0.546	  2.464	-107.082
       0:07.599	  2.229	  1.683	 -3.154	 -3.366	  1.320	 -1.056	  0.908	 -0.193	 -0.853	  0.520	  2.454	-107.082
       0:07.603	  2.222	  1.670	 -3.160	 -3.356	  1.320	 -1.065	  0.902	 -0.203	 -0.859	  0.497	  2.438	-107.082
       0:07.607	  2.258	  1.729	 -3.137	 -3.405	  1.327	 -1.023	  0.922	 -0.176	 -0.837	  0.510	  2.464	-107.082
       0:07.611	  2.268	  1.794	 -3.082	 -3.441	  1.304	 -0.964	  0.925	 -0.163	 -0.820	  0.523	  2.503	-107.082
       0:07.615	  2.229	  1.771	 -3.065	 -3.412	  1.278	 -0.967	  0.922	 -0.176	 -0.833	  0.503	  2.493	-107.082
       0:07.619	  2.245	  1.784	 -3.069	 -3.425	  1.288	 -0.961	  0.918	 -0.180	 -0.837	  0.500	  2.477	-107.082
       0:07.623	  2.239	  1.775	 -3.072	 -3.418	  1.284	 -0.967	  0.915	 -0.186	 -0.843	  0.493	  2.458	-107.082
       0:07.626	  2.219	  1.771	 -3.056	 -3.405	  1.268	 -0.961	  0.915	 -0.176	 -0.840	  0.500	  2.458	-107.082
       0:07.630	  2.232	  1.807	 -3.033	 -3.431	  1.261	 -0.931	  0.902	 -0.186	 -0.850	  0.490	  2.441	-107.082
       0:07.634	  2.252	  1.814	 -3.046	 -3.444	  1.278	 -0.935	  0.886	 -0.199	 -0.859	  0.484	  2.428	-107.082
       0:07.638	  2.261	  1.797	 -3.072	 -3.441	  1.297	 -0.958	  0.882	 -0.206	 -0.866	  0.477	  2.402	-107.082
       0:07.642	  2.268	  1.830	 -3.046	 -3.461	  1.288	 -0.928	  0.882	 -0.209	 -0.863	  0.487	  2.412	-107.082
       0:07.646	  2.258	  1.853	 -3.013	 -3.467	  1.265	 -0.899	  0.882	 -0.209	 -0.859	  0.497	  2.435	-107.082
       0:07.650	  2.229	  1.846	 -2.990	 -3.448	  1.239	 -0.892	  0.886	 -0.206	 -0.856	  0.510	  2.444	-107.082
       0:07.654	  2.225	  1.820	 -3.013	 -3.435	  1.248	 -0.915	  0.882	 -0.209	 -0.856	  0.513	  2.431	-107.082
       0:07.658	  2.239	  1.804	 -3.042	 -3.431	  1.271	 -0.938	  0.882	 -0.209	 -0.856	  0.520	  2.422	-107.082
       0:07.661	  2.190	  1.814	 -2.984	 -3.412	  1.216	 -0.905	  0.892	 -0.203	 -0.850	  0.533	  2.431	-107.082
       0:07.665	  2.176	  1.814	 -2.971	 -3.405	  1.203	 -0.899	  0.905	 -0.190	 -0.840	  0.549	  2.438	-107.082
       0:07.669	  2.219	  1.807	 -3.020	 -3.425	  1.248	 -0.925	  0.895	 -0.193	 -0.843	  0.556	  2.435	-107.082
       0:07.673	  2.255	  1.833	 -3.029	 -3.454	  1.271	 -0.918	  0.895	 -0.193	 -0.843	  0.562	  2.444	-107.082
       0:07.677	  2.261	  1.859	 -3.010	 -3.471	  1.265	 -0.895	  0.918	 -0.173	 -0.827	  0.582	  2.461	-107.082
       0:07.681	  2.252	  1.853	 -3.007	 -3.464	  1.258	 -0.895	  0.925	 -0.170	 -0.820	  0.592	  2.467	-107.082
       0:07.685	  2.248	  1.810	 -3.046	 -3.441	  1.278	 -0.938	  0.922	 -0.173	 -0.827	  0.588	  2.458	-107.082
       0:07.689	  2.245	  1.784	 -3.069	 -3.425	  1.288	 -0.961	  0.918	 -0.180	 -0.830	  0.588	  2.448	-107.082
       0:07.693	  2.239	  1.775	 -3.072	 -3.418	  1.284	 -0.967	  0.912	 -0.186	 -0.837	  0.585	  2.431	-107.082
       0:07.696	  2.209	  1.732	 -3.085	 -3.382	  1.278	 -0.997	  0.902	 -0.199	 -0.853	  0.578	  2.408	-107.082
       0:07.700	  2.239	  1.748	 -3.098	 -3.405	  1.297	 -0.993	  0.908	 -0.190	 -0.843	  0.601	  2.425	-107.082
       0:07.704	  2.265	  1.775	 -3.098	 -3.431	  1.310	 -0.980	  0.922	 -0.176	 -0.833	  0.614	  2.435	-107.082
       0:07.708	  2.252	  1.775	 -3.085	 -3.425	  1.297	 -0.974	  0.918	 -0.180	 -0.837	  0.614	  2.448	-107.082
       0:07.712	  2.229	  1.771	 -3.065	 -3.412	  1.278	 -0.967	  0.915	 -0.183	 -0.840	  0.598	  2.441	-107.082
       0:07.716	  2.232	  1.791	 -3.049	 -3.422	  1.271	 -0.948	  0.931	 -0.163	 -0.824	  0.605	  2.444	-107.082
       0:07.720	  2.284	  1.824	 -3.069	 -3.464	  1.307	 -0.941	  0.931	 -0.160	 -0.824	  0.601	  2.444	-107.082
       0:07.724	  2.281	  1.824	 -3.065	 -3.464	  1.304	 -0.941	  0.938	 -0.157	 -0.817	  0.601	  2.448	-107.082
       0:07.728	  2.245	  1.801	 -3.052	 -3.435	  1.278	 -0.944	  0.938	 -0.160	 -0.817	  0.601	  2.458	-107.082
       0:07.732	  2.193	  1.771	 -3.029	 -3.392	  1.242	 -0.948	  0.944	 -0.163	 -0.824	  0.598	  2.451	-107.082
       0:07.735	  2.248	  1.791	 -3.065	 -3.431	  1.288	 -0.958	  0.928	 -0.170	 -0.833	  0.585	  2.444	-107.082
       0:07.739	  2.271	  1.781	 -3.098	 -3.438	  1.314	 -0.977	  0.918	 -0.180	 -0.846	  0.569	  2.428	-107.082
       0:07.743	  2.242	  1.745	 -3.105	 -3.405	  1.304	 -1.000	  0.918	 -0.183	 -0.853	  0.565	  2.422	-107.082
       0:07.747	  2.222	  1.729	 -3.101	 -3.386	  1.291	 -1.007	  0.905	 -0.196	 -0.869	  0.552	  2.412	-107.082
       0:07.751	  2.268	  1.758	 -3.118	 -3.425	  1.324	 -1.000	  0.899	 -0.190	 -0.869	  0.552	  2.405	-107.082
       0:07.755	  2.261	  1.791	 -3.078	 -3.438	  1.301	 -0.964	  0.915	 -0.173	 -0.859	  0.559	  2.412	-107.082
       0:07.759	  2.225	  1.778	 -3.056	 -3.412	  1.271	 -0.958	  0.925	 -0.170	 -0.859	  0.556	  2.392	-107.082
       0:07.763	  2.268	  1.771	 -3.105	 -3.431	  1.317	 -0.987	  0.915	 -0.176	 -0.869	  0.539	  2.373	-107.082
       0:07.767	  2.265	  1.742	 -3.131	 -3.415	  1.327	 -1.013	  0.905	 -0.186	 -0.882	  0.523	  2.369	-107.082
       0:07.770	  2.242	  1.722	 -3.127	 -3.392	  1.314	 -1.023	  0.879	 -0.212	 -0.902	  0.503	  2.373	-107.082
       0:07.774	  2.232	  1.742	 -3.098	 -3.399	  1.294	 -0.997	  0.889	 -0.203	 -0.889	  0.513	  2.392	-107.082
       0:07.778	  2.209	  1.778	 -3.039	 -3.405	  1.255	 -0.951	  0.925	 -0.167	 -0.859	  0.539	  2.415	-107.082
       0:07.782	  2.245	  1.820	 -3.033	 -3.444	  1.268	 -0.925	  0.928	 -0.154	 -0.846	  0.549	  2.418	-107.082
       0:07.786	  2.278	  1.853	 -3.033	 -3.477	  1.284	 -0.908	  0.925	 -0.154	 -0.843	  0.559	  2.431	-107.082
       0:07.790	  2.242	  1.837	 -3.013	 -3.451	  1.258	 -0.908	  0.918	 -0.167	 -0.856	  0.549	  2.435	-107.082
       0:07.794	  2.216	  1.791	 -3.033	 -3.415	  1.255	 -0.941	  0.912	 -0.180	 -0.869	  0.536	  2.412	-107.082
       0:07.798	  2.239	  1.807	 -3.039	 -3.435	  1.268	 -0.935	  0.908	 -0.180	 -0.869	  0.539	  2.408	-107.082
       0:07.802	  2.271	  1.830	 -3.049	 -3.461	  1.291	 -0.928	  0.905	 -0.176	 -0.869	  0.542	  2.402	-107.082
       0:07.805	  2.261	  1.840	 -3.029	 -3.461	  1.275	 -0.915	  0.892	 -0.183	 -0.869	  0.549	  2.412	-107.082
       0:07.809	  2.242	  1.850	 -3.000	 -3.458	  1.252	 -0.895	  0.886	 -0.180	 -0.863	  0.552	  2.399	-107.082
       0:07.813	  2.245	  1.850	 -3.003	 -3.458	  1.255	 -0.895	  0.863	 -0.190	 -0.866	  0.552	  2.389	-107.082
       0:07.817	  2.275	  1.840	 -3.042	 -3.467	  1.288	 -0.922	  0.856	 -0.193	 -0.866	  0.549	  2.386	-107.082
       0:07.821	  2.271	  1.837	 -3.042	 -3.464	  1.288	 -0.922	  0.859	 -0.190	 -0.863	  0.556	  2.399	-107.082
       0:07.825	  2.252	  1.846	 -3.013	 -3.461	  1.261	 -0.902	  0.850	 -0.196	 -0.859	  0.565	  2.418	-107.082
       0:07.829	  2.301	  1.918	 -2.990	 -3.520	  1.275	 -0.856	  0.840	 -0.193	 -0.843	  0.595	  2.474	-107.082
       0:07.833	  2.333	  1.958	 -2.984	 -3.556	  1.288	 -0.833	  0.837	 -0.190	 -0.837	  0.601	  2.493	-107.082
       0:07.837	  2.395	  2.000	 -3.003	 -3.608	  1.330	 -0.820	  0.824	 -0.196	 -0.840	  0.598	  2.487	-107.082
       0:07.840	  2.395	  1.958	 -3.046	 -3.588	  1.350	 -0.863	  0.775	 -0.232	 -0.869	  0.572	  2.435	-107.082
       0:07.844	  2.376	  1.974	 -3.010	 -3.585	  1.324	 -0.837	  0.758	 -0.216	 -0.846	  0.598	  2.458	-107.082
       0:07.848	  2.346	  1.987	 -2.967	 -3.578	  1.288	 -0.810	  0.761	 -0.183	 -0.814	  0.631	  2.497	-107.082
       0:07.852	  2.363	  1.964	 -3.007	 -3.575	  1.314	 -0.840	  0.725	 -0.206	 -0.840	  0.608	  2.484	-107.082
       0:07.856	  2.369	  1.915	 -3.062	 -3.552	  1.346	 -0.892	  0.725	 -0.232	 -0.876	  0.572	  2.454	-107.082
       0:07.860	  2.366	  1.899	 -3.075	 -3.542	  1.350	 -0.908	  0.752	 -0.229	 -0.889	  0.559	  2.438	-107.082
       0:07.864	  2.324	  1.843	 -3.088	 -3.493	  1.337	 -0.941	  0.768	 -0.235	 -0.908	  0.536	  2.418	-107.082
       0:07.868	  2.324	  1.827	 -3.105	 -3.487	  1.343	 -0.958	  0.775	 -0.252	 -0.922	  0.526	  2.422	-107.082
       0:07.872	  2.310	  1.830	 -3.088	 -3.480	  1.330	 -0.948	  0.788	 -0.248	 -0.915	  0.536	  2.425	-107.082
       0:07.875	  2.350	  1.866	 -3.092	 -3.520	  1.350	 -0.931	  0.817	 -0.216	 -0.889	  0.559	  2.431	-107.082
       0:07.879	  2.333	  1.882	 -3.059	 -3.520	  1.327	 -0.908	  0.863	 -0.193	 -0.869	  0.575	  2.451	-107.082
       0:07.883	  2.265	  1.843	 -3.029	 -3.464	  1.278	 -0.912	  0.876	 -0.203	 -0.886	  0.556	  2.428	-107.082
       0:07.887	  2.225	  1.788	 -3.046	 -3.418	  1.265	 -0.948	  0.850	 -0.245	 -0.928	  0.516	  2.373	-107.082
       0:07.891	  2.248	  1.784	 -3.072	 -3.428	  1.291	 -0.964	  0.856	 -0.245	 -0.935	  0.503	  2.350	-107.082
       0:07.895	  2.252	  1.797	 -3.062	 -3.435	  1.288	 -0.951	  0.905	 -0.203	 -0.902	  0.529	  2.373	-107.082
       0:07.899	  2.294	  1.810	 -3.092	 -3.464	  1.324	 -0.961	  0.912	 -0.193	 -0.895	  0.539	  2.389	-107.082
       0:07.903	  2.248	  1.768	 -3.088	 -3.418	  1.297	 -0.980	  0.925	 -0.193	 -0.908	  0.523	  2.366	-107.082
       0:07.907	  2.150	  1.745	 -3.013	 -3.359	  1.212	 -0.954	  0.935	 -0.193	 -0.912	  0.520	  2.376	-107.082
       0:07.911	  2.144	  1.810	 -2.941	 -3.389	  1.173	 -0.886	  0.971	 -0.160	 -0.879	  0.556	  2.418	-107.082
       0:07.914	  2.268	  1.853	 -3.023	 -3.471	  1.275	 -0.905	  0.980	 -0.144	 -0.866	  0.562	  2.408	-107.082
       0:07.918	  2.252	  1.810	 -3.049	 -3.441	  1.281	 -0.938	  0.974	 -0.144	 -0.869	  0.562	  2.408	-107.082
       0:07.922	  2.173	  1.788	 -2.993	 -3.392	  1.212	 -0.922	  0.958	 -0.167	 -0.889	  0.546	  2.402	-107.082
       0:07.926	  2.193	  1.794	 -3.007	 -3.405	  1.229	 -0.925	  0.928	 -0.203	 -0.922	  0.513	  2.346	-107.082
       0:07.930	  2.186	  1.761	 -3.033	 -3.386	  1.239	 -0.954	  0.922	 -0.216	 -0.931	  0.500	  2.317	-107.082
       0:07.934	  2.144	  1.791	 -2.961	 -3.379	  1.183	 -0.905	  0.944	 -0.190	 -0.905	  0.529	  2.356	-107.082
       0:07.938	  2.160	  1.801	 -2.967	 -3.392	  1.193	 -0.902	  0.958	 -0.170	 -0.892	  0.549	  2.382	-107.082
       0:07.942	  2.209	  1.768	 -3.049	 -3.399	  1.258	 -0.961	  0.993	 -0.134	 -0.876	  0.556	  2.369	-107.082
       0:07.946	  2.157	  1.758	 -3.007	 -3.369	  1.212	 -0.944	  1.056	 -0.078	 -0.840	  0.572	  2.343	-107.082
       0:07.949	  2.088	  1.765	 -2.931	 -3.340	  1.141	 -0.902	  1.114	 -0.036	 -0.804	  0.598	  2.324	-107.082
       0:07.953	  2.075	  1.745	 -2.938	 -3.324	  1.137	 -0.915	  1.147	  0.003	 -0.758	  0.634	  2.327	-107.082
       0:07.957	  2.114	  1.768	 -2.954	 -3.353	  1.163	 -0.912	  1.167	  0.072	 -0.683	  0.703	  2.353	-107.082
       0:07.961	  2.229	  1.846	 -2.990	 -3.448	  1.239	 -0.892	  1.163	  0.154	 -0.565	  0.830	  2.444	-107.082
       0:07.965	  2.307	  1.984	 -2.931	 -3.556	  1.248	 -0.794	  1.134	  0.261	 -0.356	  1.075	  2.634	-107.082
       0:07.969	  2.510	  2.219	 -2.899	 -3.775	  1.337	 -0.660	  1.029	  0.376	 -0.114	  1.369	  2.869	-107.082
       0:07.973	  2.771	  2.461	 -2.918	 -4.026	  1.477	 -0.549	  0.833	  0.425	  0.059	  1.621	  3.092	-107.082
       0:07.977	  3.092	  2.683	 -3.016	 -4.297	  1.686	 -0.487	  0.647	  0.467	  0.190	  1.817	  3.258	-107.082
       0:07.981	  3.284	  2.699	 -3.193	 -4.402	  1.869	 -0.565	  0.529	  0.526	  0.271	  1.912	  3.337	-107.082
       0:07.984	  3.173	  2.601	 -3.180	 -4.297	  1.807	 -0.608	  0.467	  0.405	  0.163	  1.807	  3.297	-107.082
       0:07.988	  2.908	  2.641	 -2.876	 -4.186	  1.523	 -0.438	  0.464	  0.114	 -0.170	  1.493	  3.258	-107.082
       0:07.992	  2.559	  2.435	 -2.732	 -3.908	  1.278	 -0.467	  0.611	 -0.046	 -0.533	  1.059	  3.042	-107.082
       0:07.996	  2.484	  1.879	 -3.212	 -3.592	  1.477	 -0.987	  0.866	  0.105	 -0.676	  0.722	  2.552	-107.082
       0:08.000	  2.441	  1.588	 -3.461	 -3.425	  1.582	 -1.255	  1.026	  0.265	 -0.634	  0.663	  2.330	-107.082
       0:08.004	  2.382	  1.578	 -3.412	 -3.392	  1.526	 -1.235	  1.056	  0.235	 -0.644	  0.660	  2.337	-107.082
       0:08.008	  2.317	  1.660	 -3.265	 -3.399	  1.422	 -1.121	  1.042	  0.124	 -0.706	  0.627	  2.350	-107.082
       0:08.012	  2.317	  1.719	 -3.206	 -3.428	  1.392	 -1.062	  0.971	  0.007	 -0.781	  0.575	  2.320	-107.082
       0:08.016	  2.337	  1.775	 -3.170	 -3.467	  1.382	 -1.016	  0.908	 -0.088	 -0.833	  0.546	  2.353	-107.082
       0:08.019	  2.271	  1.794	 -3.085	 -3.444	  1.307	 -0.964	  0.928	 -0.118	 -0.830	  0.569	  2.422	-107.082
       0:08.023	  2.252	  1.814	 -3.046	 -3.444	  1.278	 -0.935	  0.961	 -0.105	 -0.814	  0.592	  2.461	-107.082
       0:08.027	  2.252	  1.837	 -3.023	 -3.454	  1.268	 -0.912	  0.958	 -0.111	 -0.814	  0.592	  2.464	-107.082
       0:08.031	  2.232	  1.820	 -3.020	 -3.438	  1.255	 -0.918	  0.944	 -0.137	 -0.830	  0.578	  2.438	-107.082
       0:08.035	  2.248	  1.830	 -3.026	 -3.451	  1.268	 -0.918	  0.938	 -0.144	 -0.837	  0.572	  2.422	-107.082
       0:08.039	  2.235	  1.853	 -2.990	 -3.454	  1.242	 -0.889	  0.935	 -0.147	 -0.843	  0.562	  2.415	-107.082
       0:08.043	  2.180	  1.817	 -2.971	 -3.408	  1.206	 -0.895	  0.948	 -0.141	 -0.837	  0.562	  2.408	-107.082
       0:08.047	  2.219	  1.820	 -3.007	 -3.431	  1.242	 -0.912	  0.941	 -0.141	 -0.833	  0.565	  2.402	-107.082
       0:08.051	  2.222	  1.850	 -2.980	 -3.448	  1.232	 -0.886	  0.941	 -0.141	 -0.824	  0.575	  2.422	-107.082
       0:08.054	  2.183	  1.840	 -2.951	 -3.422	  1.196	 -0.876	  0.961	 -0.134	 -0.817	  0.585	  2.418	-107.082
       0:08.058	  2.199	  1.853	 -2.954	 -3.438	  1.206	 -0.869	  0.964	 -0.137	 -0.814	  0.585	  2.408	-107.082
       0:08.062	  2.199	  1.833	 -2.974	 -3.428	  1.216	 -0.889	  0.961	 -0.134	 -0.817	  0.585	  2.392	-107.082
       0:08.066	  2.193	  1.807	 -2.993	 -3.412	  1.222	 -0.912	  0.944	 -0.160	 -0.843	  0.565	  2.373	-107.082
       0:08.070	  2.176	  1.824	 -2.961	 -3.412	  1.199	 -0.889	  0.944	 -0.163	 -0.840	  0.578	  2.412	-107.082
       0:08.074	  2.232	  1.853	 -2.987	 -3.454	  1.239	 -0.886	  0.954	 -0.147	 -0.820	  0.605	  2.441	-107.082
       0:08.078	  2.271	  1.866	 -3.013	 -3.480	  1.271	 -0.892	  0.941	 -0.150	 -0.820	  0.608	  2.435	-107.082
       0:08.082	  2.235	  1.876	 -2.967	 -3.467	  1.232	 -0.866	  0.938	 -0.157	 -0.827	  0.614	  2.435	-107.082
       0:08.086	  2.219	  1.879	 -2.948	 -3.461	  1.212	 -0.853	  0.938	 -0.160	 -0.830	  0.618	  2.428	-107.082
       0:08.089	  2.265	  1.879	 -2.993	 -3.484	  1.258	 -0.876	  0.931	 -0.157	 -0.820	  0.624	  2.415	-107.082
       0:08.093	  2.271	  1.850	 -3.029	 -3.471	  1.281	 -0.908	  0.935	 -0.154	 -0.820	  0.631	  2.395	-107.082
       0:08.097	  2.265	  1.853	 -3.020	 -3.471	  1.271	 -0.902	  0.928	 -0.154	 -0.817	  0.637	  2.399	-107.082
       0:08.101	  2.278	  1.856	 -3.029	 -3.477	  1.284	 -0.905	  0.908	 -0.157	 -0.820	  0.634	  2.405	-107.082
       0:08.105	  2.284	  1.856	 -3.036	 -3.480	  1.291	 -0.908	  0.905	 -0.150	 -0.814	  0.641	  2.418	-107.082
       0:08.109	  2.271	  1.846	 -3.033	 -3.471	  1.281	 -0.912	  0.915	 -0.131	 -0.797	  0.660	  2.441	-107.082
       0:08.113	  2.294	  1.866	 -3.036	 -3.490	  1.294	 -0.905	  0.915	 -0.131	 -0.797	  0.663	  2.438	-107.082
       0:08.117	  2.317	  1.863	 -3.062	 -3.500	  1.320	 -0.918	  0.915	 -0.134	 -0.801	  0.654	  2.425	-107.082
       0:08.121	  2.324	  1.850	 -3.082	 -3.497	  1.333	 -0.935	  0.922	 -0.108	 -0.771	  0.680	  2.444	-107.082
       0:08.125	  2.288	  1.873	 -3.023	 -3.490	  1.284	 -0.895	  0.931	 -0.098	 -0.752	  0.693	  2.471	-107.082
       0:08.128	  2.252	  1.840	 -3.020	 -3.458	  1.265	 -0.908	  0.925	 -0.101	 -0.755	  0.683	  2.467	-107.082
       0:08.132	  2.271	  1.824	 -3.056	 -3.458	  1.294	 -0.935	  0.908	 -0.111	 -0.761	  0.680	  2.464	-107.082
       0:08.136	  2.314	  1.846	 -3.075	 -3.490	  1.324	 -0.935	  0.908	 -0.095	 -0.745	  0.690	  2.471	-107.082
       0:08.140	  2.288	  1.830	 -3.065	 -3.471	  1.307	 -0.938	  0.908	 -0.082	 -0.735	  0.693	  2.467	-107.082
       0:08.144	  2.304	  1.830	 -3.082	 -3.477	  1.324	 -0.944	  0.899	 -0.072	 -0.725	  0.693	  2.471	-107.082
       0:08.148	  2.275	  1.814	 -3.069	 -3.454	  1.301	 -0.948	  0.892	 -0.072	 -0.719	  0.699	  2.480	-107.082
       0:08.152	  2.239	  1.781	 -3.065	 -3.422	  1.281	 -0.961	  0.895	 -0.069	 -0.712	  0.706	  2.487	-107.082
       0:08.156	  2.288	  1.807	 -3.088	 -3.458	  1.317	 -0.961	  0.905	 -0.039	 -0.683	  0.732	  2.507	-107.082
       0:08.160	  2.346	  1.810	 -3.144	 -3.490	  1.376	 -0.987	  0.905	 -0.020	 -0.663	  0.745	  2.513	-107.082
       0:08.163	  2.415	  1.824	 -3.199	 -3.529	  1.438	 -1.007	  0.895	 -0.010	 -0.650	  0.758	  2.520	-107.082
       0:08.167	  2.425	  1.771	 -3.261	 -3.510	  1.474	 -1.065	  0.853	 -0.036	 -0.670	  0.735	  2.490	-107.082
       0:08.171	  2.304	  1.729	 -3.183	 -3.428	  1.373	 -1.046	  0.863	 -0.020	 -0.644	  0.758	  2.507	-107.082
       0:08.175	  2.235	  1.804	 -3.039	 -3.431	  1.268	 -0.938	  0.895	  0.042	 -0.578	  0.824	  2.575	-107.082
       0:08.179	  2.373	  1.915	 -3.065	 -3.556	  1.350	 -0.895	  0.892	  0.082	 -0.533	  0.866	  2.614	-107.082
       0:08.183	  2.379	  1.954	 -3.033	 -3.578	  1.337	 -0.859	  0.889	  0.098	 -0.507	  0.892	  2.641	-107.082
       0:08.187	  2.386	  1.954	 -3.039	 -3.582	  1.343	 -0.863	  0.856	  0.082	 -0.516	  0.886	  2.621	-107.082
       0:08.191	  2.435	  1.971	 -3.072	 -3.614	  1.382	 -0.869	  0.824	  0.072	 -0.520	  0.899	  2.595	-107.082
       0:08.195	  2.415	  1.944	 -3.078	 -3.592	  1.376	 -0.886	  0.814	  0.078	 -0.513	  0.928	  2.585	-107.082
       0:08.198	  2.389	  1.958	 -3.039	 -3.585	  1.343	 -0.859	  0.830	  0.105	 -0.484	  0.964	  2.608	-107.082
       0:08.202	  2.379	  1.984	 -3.003	 -3.592	  1.320	 -0.830	  0.833	  0.118	 -0.464	  0.984	  2.621	-107.082
       0:08.206	  2.448	  2.042	 -3.013	 -3.657	  1.363	 -0.804	  0.817	  0.131	 -0.444	  1.007	  2.631	-107.082
       0:08.210	  2.480	  2.072	 -3.016	 -3.686	  1.379	 -0.791	  0.797	  0.131	 -0.441	  1.010	  2.627	-107.082
       0:08.214	  2.493	  2.065	 -3.036	 -3.690	  1.395	 -0.804	  0.788	  0.121	 -0.438	  0.997	  2.614	-107.082
       0:08.218	  2.497	  2.039	 -3.065	 -3.680	  1.412	 -0.833	  0.804	  0.147	 -0.412	  1.003	  2.614	-107.082
       0:08.222	  2.503	  2.036	 -3.075	 -3.680	  1.418	 -0.840	  0.801	  0.160	 -0.399	  1.016	  2.621	-107.082
       0:08.226	  2.490	  1.977	 -3.121	 -3.644	  1.435	 -0.892	  0.804	  0.163	 -0.399	  1.026	  2.621	-107.082
       0:08.230	  2.467	  1.944	 -3.131	 -3.618	  1.428	 -0.912	  0.801	  0.147	 -0.412	  1.029	  2.624	-107.082
       0:08.233	  2.461	  1.971	 -3.098	 -3.627	  1.408	 -0.882	  0.797	  0.137	 -0.428	  1.026	  2.637	-107.082
       0:08.237	  2.487	  1.993	 -3.101	 -3.650	  1.425	 -0.873	  0.781	  0.111	 -0.464	  1.003	  2.614	-107.082
       0:08.241	  2.510	  1.990	 -3.127	 -3.660	  1.448	 -0.889	  0.771	  0.072	 -0.510	  0.961	  2.588	-107.082
