   Elapsed time	      I	     II	    III	    AVR	    AVL	    AVF	     V1	     V2	     V3	     V4	     V5	     V6
       0:07.420	 -0.029	 -2.883	 -4.017	 -0.297	  2.258	 -3.841	 -2.843	 -3.132	 -0.775	 -3.458	 -3.542	 -1.683
       0:07.424	 -0.066	 -2.922	 -4.019	 -0.258	  2.241	 -3.860	 -2.847	 -3.142	 -0.786	 -3.472	 -3.555	 -1.695
       0:07.428	 -0.010	 -2.864	 -4.017	 -0.317	  2.268	 -3.831	 -2.808	 -3.118	 -0.765	 -3.452	 -3.540	 -1.680
       0:07.432	  0.017	 -2.864	 -4.045	 -0.330	  2.295	 -3.845	 -2.812	 -3.124	 -0.771	 -3.460	 -3.550	 -1.685
       0:07.436	  0.031	 -2.887	 -4.082	 -0.324	  2.320	 -3.874	 -2.835	 -3.146	 -0.790	 -3.482	 -3.569	 -1.703
       0:07.440	 -0.004	 -2.901	 -4.060	 -0.301	  2.291	 -3.870	 -2.819	 -3.126	 -0.779	 -3.474	 -3.561	 -1.691
       0:07.444	 -0.002	 -2.917	 -4.078	 -0.293	  2.301	 -3.887	 -2.817	 -3.128	 -0.784	 -3.485	 -3.571	 -1.703
       0:07.447	 -0.010	 -2.885	 -4.039	 -0.305	  2.278	 -3.852	 -2.783	 -3.103	 -0.757	 -3.464	 -3.550	 -1.676
       0:07.451	  0.029	 -2.878	 -4.070	 -0.328	  2.313	 -3.864	 -2.784	 -3.101	 -0.757	 -3.470	 -3.553	 -1.682
       0:07.455	 -0.039	 -2.959	 -4.083	 -0.254	  2.285	 -3.911	 -2.796	 -3.122	 -0.784	 -3.501	 -3.586	 -1.715
       0:07.459	 -0.029	 -2.981	 -4.115	 -0.249	  2.307	 -3.938	 -2.798	 -3.128	 -0.794	 -3.513	 -3.600	 -1.726
       0:07.463	  0.023	 -2.917	 -4.103	 -0.307	  2.326	 -3.899	 -2.783	 -3.109	 -0.775	 -3.499	 -3.586	 -1.713
       0:07.467	  0.019	 -2.878	 -4.060	 -0.324	  2.303	 -3.858	 -2.761	 -3.082	 -0.748	 -3.480	 -3.569	 -1.685
       0:07.471	  0.014	 -2.897	 -4.074	 -0.311	  2.307	 -3.876	 -2.759	 -3.083	 -0.751	 -3.487	 -3.573	 -1.687
       0:07.475	  0.025	 -2.922	 -4.111	 -0.305	  2.332	 -3.907	 -2.767	 -3.095	 -0.767	 -3.499	 -3.584	 -1.697
       0:07.479	  0.010	 -2.948	 -4.120	 -0.283	  2.328	 -3.924	 -2.765	 -3.095	 -0.775	 -3.509	 -3.594	 -1.705
       0:07.482	  0.014	 -2.961	 -4.138	 -0.280	  2.340	 -3.940	 -2.771	 -3.099	 -0.786	 -3.524	 -3.610	 -1.718
       0:07.486	  0.016	 -2.948	 -4.126	 -0.287	  2.334	 -3.926	 -2.765	 -3.097	 -0.779	 -3.520	 -3.606	 -1.717
       0:07.490	 -0.010	 -2.971	 -4.124	 -0.262	  2.320	 -3.938	 -2.761	 -3.101	 -0.777	 -3.524	 -3.612	 -1.720
       0:07.494	  0.043	 -2.936	 -4.142	 -0.307	  2.355	 -3.928	 -2.744	 -3.087	 -0.763	 -3.517	 -3.604	 -1.713
       0:07.498	  0.012	 -2.963	 -4.138	 -0.278	  2.338	 -3.940	 -2.730	 -3.080	 -0.755	 -3.518	 -3.602	 -1.709
       0:07.502	  0.072	 -2.955	 -4.190	 -0.311	  2.394	 -3.963	 -2.728	 -3.080	 -0.761	 -3.526	 -3.617	 -1.724
       0:07.506	 -0.014	 -3.037	 -4.186	 -0.227	  2.350	 -4.002	 -2.746	 -3.099	 -0.777	 -3.550	 -3.647	 -1.750
       0:07.510	 -0.045	 -3.047	 -4.165	 -0.208	  2.324	 -3.996	 -2.736	 -3.085	 -0.767	 -3.542	 -3.637	 -1.740
       0:07.514	  0.052	 -2.979	 -4.194	 -0.289	  2.386	 -3.977	 -2.722	 -3.072	 -0.753	 -3.534	 -3.629	 -1.728
       0:07.518	  0.041	 -3.002	 -4.206	 -0.272	  2.386	 -3.994	 -2.720	 -3.072	 -0.757	 -3.542	 -3.637	 -1.734
       0:07.521	 -0.010	 -3.027	 -4.181	 -0.235	  2.350	 -3.994	 -2.709	 -3.058	 -0.744	 -3.534	 -3.633	 -1.722
       0:07.525	  0.035	 -3.017	 -4.216	 -0.262	  2.388	 -4.006	 -2.697	 -3.050	 -0.738	 -3.536	 -3.635	 -1.724
       0:07.529	  0.017	 -3.027	 -4.208	 -0.249	  2.377	 -4.008	 -2.685	 -3.045	 -0.734	 -3.536	 -3.631	 -1.720
       0:07.533	  0.035	 -2.998	 -4.196	 -0.272	  2.379	 -3.986	 -2.668	 -3.019	 -0.711	 -3.517	 -3.612	 -1.703
       0:07.537	  0.058	 -3.027	 -4.249	 -0.268	  2.417	 -4.027	 -2.691	 -3.039	 -0.728	 -3.540	 -3.637	 -1.730
       0:07.541	  0.012	 -3.025	 -4.200	 -0.247	  2.369	 -4.002	 -2.683	 -3.031	 -0.709	 -3.520	 -3.616	 -1.713
       0:07.545	 -0.029	 -3.049	 -4.183	 -0.214	  2.340	 -4.006	 -2.693	 -3.041	 -0.713	 -3.520	 -3.617	 -1.715
       0:07.549	  0.049	 -2.992	 -4.204	 -0.282	  2.390	 -3.988	 -2.693	 -3.041	 -0.701	 -3.509	 -3.606	 -1.701
       0:07.553	  0.050	 -2.930	 -4.144	 -0.313	  2.361	 -3.926	 -2.666	 -3.012	 -0.668	 -3.474	 -3.569	 -1.664
       0:07.556	  0.049	 -2.924	 -4.136	 -0.315	  2.355	 -3.920	 -2.654	 -3.002	 -0.664	 -3.464	 -3.561	 -1.656
       0:07.560	 -0.002	 -2.981	 -4.142	 -0.262	  2.334	 -3.951	 -2.660	 -3.012	 -0.674	 -3.478	 -3.579	 -1.672
       0:07.564	  0.000	 -2.977	 -4.140	 -0.264	  2.334	 -3.948	 -2.658	 -2.998	 -0.662	 -3.468	 -3.577	 -1.666
       0:07.568	  0.060	 -2.950	 -4.173	 -0.309	  2.381	 -3.951	 -2.676	 -2.990	 -0.650	 -3.460	 -3.569	 -1.654
       0:07.572	  0.101	 -2.953	 -4.217	 -0.326	  2.423	 -3.975	 -2.732	 -3.033	 -0.683	 -3.483	 -3.590	 -1.670
       0:07.576	  0.023	 -2.959	 -4.146	 -0.285	  2.348	 -3.942	 -2.777	 -3.089	 -0.713	 -3.485	 -3.583	 -1.654
       0:07.580	  0.054	 -2.905	 -4.122	 -0.328	  2.351	 -3.903	 -2.773	 -3.085	 -0.707	 -3.472	 -3.559	 -1.631
       0:07.584	  0.064	 -2.922	 -4.150	 -0.324	  2.371	 -3.926	 -2.777	 -3.093	 -0.715	 -3.487	 -3.577	 -1.645
       0:07.588	  0.043	 -2.944	 -4.150	 -0.303	  2.359	 -3.936	 -2.784	 -3.103	 -0.726	 -3.501	 -3.584	 -1.645
       0:07.591	  0.064	 -2.891	 -4.118	 -0.340	  2.355	 -3.895	 -2.769	 -3.087	 -0.697	 -3.478	 -3.555	 -1.608
       0:07.595	  0.126	 -2.841	 -4.130	 -0.396	  2.392	 -3.876	 -2.759	 -3.074	 -0.682	 -3.472	 -3.544	 -1.584
       0:07.599	  0.068	 -2.905	 -4.136	 -0.334	  2.365	 -3.911	 -2.773	 -3.097	 -0.705	 -3.499	 -3.569	 -1.602
       0:07.603	  0.080	 -2.920	 -4.163	 -0.332	  2.384	 -3.932	 -2.763	 -3.093	 -0.713	 -3.511	 -3.583	 -1.616
       0:07.607	  0.107	 -2.899	 -4.169	 -0.357	  2.402	 -3.924	 -2.732	 -3.060	 -0.683	 -3.497	 -3.563	 -1.594
       0:07.611	  0.095	 -2.963	 -4.221	 -0.318	  2.421	 -3.983	 -2.732	 -3.054	 -0.691	 -3.522	 -3.579	 -1.610
       0:07.615	  0.093	 -3.016	 -4.272	 -0.291	  2.447	 -4.033	 -2.717	 -3.045	 -0.707	 -3.553	 -3.608	 -1.637
       0:07.619	  0.043	 -3.118	 -4.324	 -0.216	  2.447	 -4.111	 -2.689	 -3.047	 -0.738	 -3.602	 -3.670	 -1.687
       0:07.623	 -0.002	 -3.210	 -4.371	 -0.148	  2.449	 -4.181	 -2.660	 -3.037	 -0.751	 -3.641	 -3.722	 -1.744
       0:07.626	  0.012	 -3.252	 -4.427	 -0.132	  2.483	 -4.229	 -2.612	 -2.988	 -0.726	 -3.645	 -3.734	 -1.765
       0:07.630	  0.058	 -3.274	 -4.495	 -0.146	  2.540	 -4.274	 -2.598	 -2.967	 -0.711	 -3.656	 -3.744	 -1.773
       0:07.634	  0.039	 -3.322	 -4.524	 -0.111	  2.546	 -4.313	 -2.612	 -2.977	 -0.717	 -3.670	 -3.755	 -1.784
       0:07.638	  0.043	 -3.326	 -4.532	 -0.111	  2.551	 -4.318	 -2.602	 -2.961	 -0.705	 -3.664	 -3.750	 -1.775
       0:07.642	  0.056	 -3.309	 -4.528	 -0.126	  2.555	 -4.309	 -2.569	 -2.942	 -0.689	 -3.656	 -3.744	 -1.767
       0:07.646	  0.025	 -3.313	 -4.501	 -0.109	  2.526	 -4.297	 -2.544	 -2.913	 -0.668	 -3.645	 -3.732	 -1.753
       0:07.650	  0.035	 -3.344	 -4.542	 -0.099	  2.551	 -4.332	 -2.542	 -2.915	 -0.676	 -3.662	 -3.750	 -1.765
       0:07.654	  0.052	 -3.367	 -4.583	 -0.095	  2.581	 -4.365	 -2.542	 -2.917	 -0.683	 -3.676	 -3.767	 -1.779
       0:07.658	  0.047	 -3.412	 -4.621	 -0.070	  2.598	 -4.406	 -2.546	 -2.926	 -0.695	 -3.695	 -3.786	 -1.792
       0:07.661	  0.054	 -3.416	 -4.633	 -0.072	  2.608	 -4.414	 -2.542	 -2.920	 -0.693	 -3.701	 -3.792	 -1.792
       0:07.665	  0.045	 -3.419	 -4.627	 -0.066	  2.600	 -4.414	 -2.528	 -2.905	 -0.683	 -3.701	 -3.788	 -1.783
       0:07.669	  0.060	 -3.429	 -4.652	 -0.068	  2.619	 -4.431	 -2.520	 -2.897	 -0.676	 -3.699	 -3.784	 -1.775
       0:07.673	  0.039	 -3.456	 -4.658	 -0.045	  2.612	 -4.447	 -2.513	 -2.901	 -0.680	 -3.707	 -3.794	 -1.784
       0:07.677	  0.045	 -3.487	 -4.695	 -0.031	  2.633	 -4.482	 -2.526	 -2.915	 -0.695	 -3.732	 -3.821	 -1.823
       0:07.681	  0.039	 -3.501	 -4.703	 -0.021	  2.635	 -4.491	 -2.524	 -2.913	 -0.695	 -3.740	 -3.831	 -1.827
       0:07.685	  0.054	 -3.462	 -4.680	 -0.049	  2.631	 -4.460	 -2.493	 -2.880	 -0.664	 -3.718	 -3.804	 -1.796
       0:07.689	  0.074	 -3.476	 -4.713	 -0.052	  2.656	 -4.483	 -2.495	 -2.883	 -0.668	 -3.730	 -3.814	 -1.796
       0:07.693	  0.072	 -3.493	 -4.728	 -0.043	  2.664	 -4.501	 -2.493	 -2.878	 -0.660	 -3.726	 -3.806	 -1.792
       0:07.696	  0.056	 -3.517	 -4.736	 -0.023	  2.660	 -4.517	 -2.462	 -2.831	 -0.619	 -3.709	 -3.804	 -1.806
       0:07.700	  0.004	 -3.555	 -4.722	  0.023	  2.627	 -4.528	 -2.408	 -2.761	 -0.530	 -3.660	 -3.794	 -1.843
       0:07.704	  0.017	 -3.548	 -4.728	  0.012	  2.637	 -4.528	 -2.383	 -2.703	 -0.414	 -3.565	 -3.722	 -1.833
       0:07.708	  0.037	 -3.491	 -4.691	 -0.025	  2.627	 -4.482	 -2.383	 -2.697	 -0.365	 -3.480	 -3.612	 -1.761
       0:07.712	  0.080	 -3.439	 -4.682	 -0.074	  2.645	 -4.450	 -2.447	 -2.798	 -0.460	 -3.454	 -3.414	 -1.528
       0:07.716	  0.165	 -3.369	 -4.697	 -0.151	  2.695	 -4.423	 -2.565	 -2.950	 -0.614	 -3.410	 -3.052	 -1.136
       0:07.720	  0.250	 -3.196	 -4.610	 -0.280	  2.693	 -4.293	 -2.740	 -3.122	 -0.755	 -3.328	 -2.532	 -0.538
       0:07.724	  0.313	 -2.882	 -4.357	 -0.468	  2.598	 -4.010	 -3.039	 -3.439	 -1.050	 -3.301	 -1.979	  0.155
       0:07.728	  0.340	 -2.583	 -4.085	 -0.631	  2.476	 -3.722	 -3.320	 -3.753	 -1.359	 -3.305	 -1.617	  0.635
       0:07.732	  0.295	 -2.602	 -4.060	 -0.600	  2.441	 -3.720	 -3.400	 -3.876	 -1.575	 -3.520	 -1.918	  0.414
       0:07.735	  0.227	 -3.089	 -4.480	 -0.322	  2.617	 -4.175	 -3.214	 -3.734	 -1.682	 -4.008	 -2.973	 -0.520
       0:07.739	  0.241	 -3.478	 -4.882	 -0.134	  2.825	 -4.569	 -2.948	 -3.478	 -1.672	 -4.431	 -3.942	 -1.346
       0:07.743	  0.165	 -3.701	 -5.029	  0.016	  2.860	 -4.755	 -2.746	 -3.250	 -1.499	 -4.536	 -4.315	 -1.765
       0:07.747	  0.138	 -3.713	 -5.014	  0.035	  2.839	 -4.753	 -2.600	 -3.050	 -1.196	 -4.334	 -4.229	 -1.878
       0:07.751	  0.120	 -3.699	 -4.983	  0.037	  2.816	 -4.730	 -2.536	 -2.961	 -0.973	 -4.128	 -4.095	 -1.913
       0:07.755	  0.045	 -3.664	 -4.872	  0.056	  2.722	 -4.658	 -2.503	 -2.911	 -0.823	 -3.975	 -3.981	 -1.870
       0:07.759	 -0.027	 -3.662	 -4.798	  0.091	  2.649	 -4.619	 -2.480	 -2.883	 -0.734	 -3.878	 -3.909	 -1.831
       0:07.763	  0.012	 -3.623	 -4.798	  0.052	  2.668	 -4.600	 -2.429	 -2.831	 -0.645	 -3.800	 -3.849	 -1.800
       0:07.767	  0.027	 -3.602	 -4.792	  0.035	  2.674	 -4.586	 -2.386	 -2.771	 -0.573	 -3.744	 -3.806	 -1.779
       0:07.770	  0.085	 -3.577	 -4.825	 -0.008	  2.718	 -4.590	 -2.367	 -2.751	 -0.544	 -3.728	 -3.800	 -1.784
       0:07.774	  0.076	 -3.621	 -4.860	  0.019	  2.732	 -4.631	 -2.371	 -2.765	 -0.551	 -3.746	 -3.833	 -1.814
       0:07.778	  0.025	 -3.639	 -4.827	  0.054	  2.689	 -4.623	 -2.348	 -2.744	 -0.526	 -3.730	 -3.825	 -1.804
       0:07.782	  0.019	 -3.643	 -4.825	  0.058	  2.685	 -4.623	 -2.336	 -2.728	 -0.511	 -3.726	 -3.827	 -1.804
       0:07.786	  0.017	 -3.656	 -4.837	  0.066	  2.691	 -4.637	 -2.330	 -2.720	 -0.505	 -3.724	 -3.827	 -1.810
       0:07.790	  0.047	 -3.645	 -4.854	  0.047	  2.715	 -4.639	 -2.324	 -2.720	 -0.495	 -3.724	 -3.829	 -1.808
       0:07.794	  0.049	 -3.645	 -4.856	  0.045	  2.717	 -4.641	 -2.313	 -2.709	 -0.489	 -3.722	 -3.827	 -1.812
       0:07.798	  0.027	 -3.683	 -4.874	  0.076	  2.715	 -4.668	 -2.309	 -2.713	 -0.495	 -3.734	 -3.843	 -1.829
       0:07.802	  0.047	 -3.687	 -4.897	  0.068	  2.736	 -4.682	 -2.311	 -2.717	 -0.499	 -3.746	 -3.858	 -1.841
       0:07.805	  0.083	 -3.668	 -4.915	  0.039	  2.763	 -4.682	 -2.309	 -2.715	 -0.493	 -3.744	 -3.860	 -1.837
       0:07.809	  0.066	 -3.680	 -4.909	  0.054	  2.751	 -4.683	 -2.297	 -2.701	 -0.485	 -3.742	 -3.856	 -1.835
       0:07.813	  0.002	 -3.695	 -4.860	  0.093	  2.695	 -4.668	 -2.285	 -2.683	 -0.466	 -3.730	 -3.843	 -1.819
       0:07.817	  0.010	 -3.695	 -4.868	  0.089	  2.703	 -4.672	 -2.282	 -2.680	 -0.456	 -3.732	 -3.843	 -1.816
       0:07.821	  0.027	 -3.713	 -4.903	  0.089	  2.728	 -4.697	 -2.282	 -2.674	 -0.458	 -3.742	 -3.845	 -1.825
       0:07.825	  0.021	 -3.728	 -4.913	  0.101	  2.730	 -4.711	 -2.285	 -2.680	 -0.458	 -3.750	 -3.854	 -1.837
       0:07.829	  0.062	 -3.709	 -4.934	  0.070	  2.761	 -4.711	 -2.272	 -2.670	 -0.447	 -3.744	 -3.852	 -1.839
       0:07.833	  0.014	 -3.740	 -4.917	  0.111	  2.728	 -4.718	 -2.270	 -2.666	 -0.445	 -3.746	 -3.854	 -1.847
       0:07.837	  0.017	 -3.753	 -4.934	  0.115	  2.740	 -4.734	 -2.278	 -2.670	 -0.450	 -3.759	 -3.870	 -1.858
       0:07.840	 -0.006	 -3.746	 -4.903	  0.122	  2.713	 -4.715	 -2.264	 -2.660	 -0.433	 -3.744	 -3.854	 -1.841
       0:07.844	 -0.004	 -3.742	 -4.901	  0.120	  2.713	 -4.711	 -2.256	 -2.645	 -0.419	 -3.742	 -3.850	 -1.835
       0:07.848	  0.056	 -3.722	 -4.942	  0.080	  2.763	 -4.722	 -2.254	 -2.641	 -0.417	 -3.742	 -3.854	 -1.841
       0:07.852	  0.027	 -3.750	 -4.940	  0.109	  2.748	 -4.734	 -2.249	 -2.639	 -0.416	 -3.746	 -3.862	 -1.847
       0:07.856	  0.021	 -3.761	 -4.946	  0.117	  2.748	 -4.744	 -2.243	 -2.635	 -0.410	 -3.744	 -3.862	 -1.849
       0:07.860	  0.019	 -3.771	 -4.953	  0.122	  2.750	 -4.751	 -2.252	 -2.637	 -0.408	 -3.751	 -3.870	 -1.852
       0:07.864	  0.002	 -3.761	 -4.926	  0.126	  2.728	 -4.734	 -2.239	 -2.631	 -0.396	 -3.742	 -3.866	 -1.845
       0:07.868	 -0.004	 -3.773	 -4.932	  0.136	  2.728	 -4.742	 -2.229	 -2.619	 -0.383	 -3.736	 -3.860	 -1.839
       0:07.872	 -0.019	 -3.794	 -4.938	  0.153	  2.722	 -4.755	 -2.227	 -2.612	 -0.377	 -3.742	 -3.862	 -1.841
       0:07.875	  0.017	 -3.783	 -4.963	  0.130	  2.753	 -4.763	 -2.227	 -2.608	 -0.373	 -3.748	 -3.870	 -1.847
       0:07.879	  0.033	 -3.767	 -4.963	  0.115	  2.761	 -4.755	 -2.223	 -2.600	 -0.359	 -3.738	 -3.860	 -1.837
       0:07.883	 -0.049	 -3.783	 -4.897	  0.163	  2.687	 -4.730	 -2.214	 -2.592	 -0.342	 -3.726	 -3.849	 -1.821
       0:07.887	  0.017	 -3.761	 -4.942	  0.118	  2.744	 -4.742	 -2.216	 -2.584	 -0.336	 -3.728	 -3.847	 -1.829
       0:07.891	 -0.008	 -3.775	 -4.930	  0.138	  2.724	 -4.742	 -2.206	 -2.571	 -0.320	 -3.720	 -3.841	 -1.823
       0:07.895	 -0.060	 -3.790	 -4.893	  0.173	  2.680	 -4.732	 -2.196	 -2.563	 -0.309	 -3.718	 -3.841	 -1.821
       0:07.899	 -0.029	 -3.794	 -4.928	  0.159	  2.713	 -4.751	 -2.196	 -2.557	 -0.303	 -3.720	 -3.841	 -1.829
       0:07.903	  0.006	 -3.767	 -4.936	  0.128	  2.734	 -4.742	 -2.192	 -2.546	 -0.285	 -3.711	 -3.833	 -1.823
       0:07.907	 -0.033	 -3.777	 -4.907	  0.151	  2.701	 -4.732	 -2.186	 -2.536	 -0.276	 -3.703	 -3.825	 -1.821
       0:07.911	 -0.021	 -3.783	 -4.924	  0.150	  2.715	 -4.744	 -2.198	 -2.538	 -0.276	 -3.707	 -3.831	 -1.827
       0:07.914	 -0.014	 -3.786	 -4.936	  0.148	  2.724	 -4.751	 -2.204	 -2.540	 -0.272	 -3.709	 -3.835	 -1.833
       0:07.918	 -0.033	 -3.786	 -4.917	  0.157	  2.705	 -4.742	 -2.186	 -2.518	 -0.249	 -3.693	 -3.819	 -1.817
       0:07.922	 -0.008	 -3.765	 -4.920	  0.134	  2.720	 -4.732	 -2.183	 -2.505	 -0.231	 -3.683	 -3.812	 -1.810
       0:07.926	  0.014	 -3.746	 -4.922	  0.113	  2.732	 -4.724	 -2.175	 -2.497	 -0.208	 -3.670	 -3.802	 -1.804
       0:07.930	  0.008	 -3.765	 -4.936	  0.126	  2.736	 -4.740	 -2.181	 -2.495	 -0.202	 -3.670	 -3.810	 -1.812
       0:07.934	 -0.043	 -3.773	 -4.893	  0.155	  2.689	 -4.722	 -2.173	 -2.482	 -0.179	 -3.654	 -3.792	 -1.796
       0:07.938	 -0.012	 -3.750	 -4.901	  0.128	  2.709	 -4.715	 -2.167	 -2.466	 -0.155	 -3.641	 -3.777	 -1.788
       0:07.942	 -0.027	 -3.775	 -4.911	  0.148	  2.705	 -4.732	 -2.173	 -2.468	 -0.153	 -3.647	 -3.786	 -1.804
       0:07.946	  0.004	 -3.740	 -4.907	  0.115	  2.718	 -4.713	 -2.167	 -2.454	 -0.126	 -3.629	 -3.771	 -1.794
       0:07.949	  0.010	 -3.720	 -4.893	  0.103	  2.715	 -4.697	 -2.151	 -2.433	 -0.093	 -3.604	 -3.748	 -1.777
       0:07.953	 -0.029	 -3.728	 -4.862	  0.126	  2.680	 -4.685	 -2.150	 -2.417	 -0.064	 -3.588	 -3.730	 -1.769
       0:07.957	 -0.037	 -3.740	 -4.866	  0.136	  2.678	 -4.693	 -2.157	 -2.419	 -0.054	 -3.581	 -3.728	 -1.777
       0:07.961	 -0.047	 -3.732	 -4.849	  0.136	  2.664	 -4.680	 -2.150	 -2.402	 -0.025	 -3.561	 -3.707	 -1.757
       0:07.965	 -0.031	 -3.705	 -4.837	  0.115	  2.666	 -4.660	 -2.148	 -2.390	  0.004	 -3.538	 -3.683	 -1.736
       0:07.969	 -0.047	 -3.701	 -4.817	  0.120	  2.649	 -4.649	 -2.142	 -2.373	  0.035	 -3.511	 -3.660	 -1.724
       0:07.973	 -0.085	 -3.705	 -4.783	  0.142	  2.612	 -4.633	 -2.142	 -2.361	  0.062	 -3.491	 -3.637	 -1.707
       0:07.977	 -0.010	 -3.654	 -4.808	  0.080	  2.662	 -4.621	 -2.151	 -2.355	  0.082	 -3.478	 -3.614	 -1.691
       0:07.981	 -0.002	 -3.652	 -4.814	  0.074	  2.670	 -4.623	 -2.157	 -2.353	  0.095	 -3.462	 -3.598	 -1.689
       0:07.984	 -0.031	 -3.633	 -4.765	  0.080	  2.631	 -4.588	 -2.144	 -2.334	  0.130	 -3.425	 -3.563	 -1.662
       0:07.988	 -0.031	 -3.623	 -4.755	  0.074	  2.625	 -4.579	 -2.146	 -2.328	  0.151	 -3.406	 -3.536	 -1.645
       0:07.992	 -0.023	 -3.598	 -4.738	  0.058	  2.621	 -4.557	 -2.151	 -2.324	  0.169	 -3.386	 -3.507	 -1.625
       0:07.996	 -0.008	 -3.567	 -4.722	  0.035	  2.621	 -4.534	 -2.153	 -2.324	  0.184	 -3.365	 -3.482	 -1.606
       0:08.000	  0.002	 -3.551	 -4.717	  0.021	  2.623	 -4.524	 -2.161	 -2.326	  0.194	 -3.353	 -3.468	 -1.596
       0:08.004	  0.002	 -3.530	 -4.695	  0.012	  2.612	 -4.503	 -2.165	 -2.324	  0.208	 -3.332	 -3.441	 -1.571
       0:08.008	  0.006	 -3.509	 -4.678	 -0.002	  2.606	 -4.483	 -2.169	 -2.318	  0.221	 -3.315	 -3.412	 -1.540
       0:08.012	  0.004	 -3.520	 -4.687	  0.006	  2.610	 -4.493	 -2.186	 -2.336	  0.212	 -3.318	 -3.408	 -1.534
       0:08.016	  0.041	 -3.485	 -4.689	 -0.031	  2.629	 -4.478	 -2.196	 -2.346	  0.212	 -3.313	 -3.390	 -1.520
       0:08.019	  0.006	 -3.483	 -4.652	 -0.014	  2.592	 -4.458	 -2.200	 -2.351	  0.214	 -3.303	 -3.369	 -1.497
       0:08.023	 -0.025	 -3.470	 -4.608	 -0.006	  2.555	 -4.429	 -2.208	 -2.365	  0.206	 -3.297	 -3.353	 -1.472
       0:08.027	 -0.025	 -3.468	 -4.606	 -0.006	  2.553	 -4.427	 -2.217	 -2.388	  0.186	 -3.301	 -3.344	 -1.454
       0:08.031	  0.012	 -3.478	 -4.652	 -0.019	  2.596	 -4.454	 -2.237	 -2.419	  0.144	 -3.334	 -3.363	 -1.462
       0:08.035	  0.031	 -3.454	 -4.649	 -0.041	  2.604	 -4.441	 -2.241	 -2.443	  0.111	 -3.353	 -3.369	 -1.449
       0:08.039	  0.041	 -3.441	 -4.645	 -0.052	  2.606	 -4.433	 -2.237	 -2.462	  0.082	 -3.377	 -3.371	 -1.433
       0:08.043	 -0.031	 -3.507	 -4.639	  0.016	  2.567	 -4.462	 -2.250	 -2.501	  0.019	 -3.429	 -3.412	 -1.454
       0:08.047	 -0.010	 -3.511	 -4.664	  0.008	  2.590	 -4.478	 -2.250	 -2.518	 -0.023	 -3.472	 -3.445	 -1.464
       0:08.051	  0.047	 -3.526	 -4.736	 -0.014	  2.654	 -4.520	 -2.262	 -2.540	 -0.078	 -3.532	 -3.493	 -1.491
       0:08.054	  0.006	 -3.577	 -4.746	  0.033	  2.639	 -4.551	 -2.268	 -2.567	 -0.136	 -3.590	 -3.546	 -1.526
       0:08.058	 -0.031	 -3.621	 -4.753	  0.074	  2.625	 -4.577	 -2.268	 -2.588	 -0.183	 -3.647	 -3.600	 -1.561
       0:08.062	 -0.016	 -3.635	 -4.783	  0.072	  2.647	 -4.598	 -2.264	 -2.602	 -0.225	 -3.699	 -3.652	 -1.598
       0:08.066	 -0.050	 -3.680	 -4.792	  0.113	  2.635	 -4.625	 -2.262	 -2.623	 -0.266	 -3.744	 -3.701	 -1.629
       0:08.070	 -0.043	 -3.691	 -4.812	  0.115	  2.649	 -4.641	 -2.249	 -2.623	 -0.289	 -3.775	 -3.730	 -1.643
       0:08.074	  0.027	 -3.662	 -4.852	  0.064	  2.703	 -4.647	 -2.235	 -2.619	 -0.305	 -3.806	 -3.761	 -1.662
       0:08.078	  0.004	 -3.678	 -4.845	  0.083	  2.687	 -4.650	 -2.227	 -2.623	 -0.328	 -3.837	 -3.790	 -1.680
       0:08.082	 -0.016	 -3.718	 -4.866	  0.115	  2.689	 -4.682	 -2.237	 -2.643	 -0.363	 -3.870	 -3.833	 -1.717
       0:08.086	 -0.041	 -3.753	 -4.876	  0.144	  2.682	 -4.705	 -2.239	 -2.654	 -0.384	 -3.899	 -3.862	 -1.742
       0:08.089	 -0.037	 -3.763	 -4.889	  0.148	  2.689	 -4.717	 -2.231	 -2.654	 -0.396	 -3.918	 -3.878	 -1.755
       0:08.093	 -0.027	 -3.771	 -4.907	  0.146	  2.703	 -4.728	 -2.227	 -2.660	 -0.414	 -3.936	 -3.903	 -1.775
       0:08.097	 -0.035	 -3.775	 -4.903	  0.151	  2.697	 -4.728	 -2.221	 -2.660	 -0.419	 -3.950	 -3.915	 -1.790
       0:08.101	 -0.039	 -3.783	 -4.907	  0.157	  2.697	 -4.734	 -2.225	 -2.666	 -0.431	 -3.965	 -3.928	 -1.802
       0:08.105	 -0.060	 -3.784	 -4.887	  0.169	  2.678	 -4.726	 -2.216	 -2.662	 -0.437	 -3.969	 -3.934	 -1.804
       0:08.109	 -0.054	 -3.777	 -4.885	  0.163	  2.680	 -4.720	 -2.204	 -2.660	 -0.439	 -3.971	 -3.940	 -1.804
       0:08.113	 -0.052	 -3.781	 -4.891	  0.163	  2.683	 -4.726	 -2.208	 -2.664	 -0.447	 -3.984	 -3.953	 -1.816
       0:08.117	 -0.043	 -3.781	 -4.901	  0.159	  2.693	 -4.730	 -2.212	 -2.672	 -0.456	 -4.002	 -3.969	 -1.825
       0:08.121	 -0.066	 -3.817	 -4.915	  0.188	  2.687	 -4.755	 -2.216	 -2.680	 -0.470	 -4.017	 -3.986	 -1.835
