   Elapsed time	      I	     II	    III	    AVR	    AVL	    AVF	     V1	     V2	     V3	     V4	     V5	     V6
       0:08.089	  0.856	 -4.121	 -5.346	  1.578	  2.085	 -4.781	  2.719	 -8.775	-11.307	  1.582	 -4.526	  0.542
       0:08.093	  0.892	 -4.106	 -5.368	  1.552	  2.113	 -4.784	  2.745	 -8.750	-11.292	  1.592	 -4.515	  0.542
       0:08.097	  1.075	 -3.956	 -5.400	  1.386	  2.221	 -4.725	  2.770	 -8.701	-11.257	  1.627	 -4.466	  0.565
       0:08.101	  1.142	 -3.936	 -5.448	  1.343	  2.278	 -4.739	  2.735	 -8.675	-11.257	  1.621	 -4.461	  0.547
       0:08.105	  0.753	 -4.292	 -5.415	  1.716	  2.067	 -4.900	  2.675	 -8.781	-11.361	  1.515	 -4.570	  0.426
       0:08.109	  0.355	 -4.614	 -5.338	  2.075	  1.830	 -5.025	  2.690	 -8.886	-11.458	  1.418	 -4.685	  0.355
       0:08.113	  0.310	 -4.725	 -5.405	  2.154	  1.842	 -5.113	  2.729	 -8.944	-11.526	  1.353	 -4.747	  0.324
       0:08.117	  0.500	 -4.655	 -5.525	  2.023	  1.995	 -5.137	  2.770	 -8.935	-11.528	  1.353	 -4.739	  0.299
       0:08.121	  0.632	 -4.562	 -5.564	  1.910	  2.082	 -5.109	  2.765	 -8.908	-11.505	  1.374	 -4.708	  0.302
       0:08.125	  0.691	 -4.497	 -5.557	  1.848	  2.108	 -5.074	  2.730	 -8.900	-11.493	  1.387	 -4.706	  0.338
       0:08.128	  0.709	 -4.453	 -5.531	  1.817	  2.103	 -5.039	  2.699	 -8.895	-11.477	  1.400	 -4.725	  0.379
       0:08.132	  0.691	 -4.448	 -5.508	  1.824	  2.083	 -5.025	  2.703	 -8.884	-11.467	  1.408	 -4.711	  0.377
       0:08.136	  0.665	 -4.446	 -5.480	  1.837	  2.056	 -5.010	  2.734	 -8.859	-11.446	  1.426	 -4.714	  0.404
       0:08.140	  0.645	 -4.454	 -5.469	  1.850	  2.041	 -5.008	  2.740	 -8.848	-11.436	  1.431	 -4.721	  0.446
       0:08.144	  0.670	 -4.425	 -5.464	  1.824	  2.051	 -4.992	  2.721	 -8.842	-11.425	  1.443	 -4.681	  0.458
       0:08.148	  0.851	 -4.304	 -5.525	  1.672	  2.172	 -4.961	  2.727	 -8.802	-11.391	  1.479	 -4.649	  0.471
       0:08.152	  1.093	 -4.168	 -5.631	  1.484	  2.345	 -4.946	  2.734	 -8.776	-11.366	  1.498	 -4.637	  0.461
       0:08.156	  0.974	 -4.258	 -5.601	  1.588	  2.271	 -4.977	  2.683	 -8.814	-11.389	  1.477	 -4.663	  0.448
       0:08.160	  0.757	 -4.423	 -5.549	  1.779	  2.136	 -5.033	  2.642	 -8.869	-11.438	  1.438	 -4.690	  0.399
       0:08.163	  0.944	 -4.211	 -5.525	  1.578	  2.217	 -4.915	  2.717	 -8.804	-11.369	  1.510	 -4.618	  0.474
       0:08.167	  1.193	 -3.966	 -5.528	  1.332	  2.343	 -4.794	  2.799	 -8.680	-11.257	  1.596	 -4.542	  0.544
       0:08.171	  0.889	 -4.248	 -5.507	  1.626	  2.181	 -4.925	  2.789	 -8.645	-11.242	  1.531	 -4.641	  0.428
       0:08.175	  0.255	 -4.856	 -5.480	  2.247	  1.851	 -5.216	  2.869	 -8.580	-11.247	  1.379	 -4.837	  0.219
       0:08.179	  0.092	 -5.023	 -5.484	  2.410	  1.771	 -5.301	  3.054	 -8.364	-11.096	  1.376	 -4.887	  0.136
       0:08.183	  0.430	 -4.686	 -5.485	  2.074	  1.941	 -5.132	  3.082	 -8.193	-10.889	  1.556	 -4.739	  0.230
       0:08.187	  0.662	 -4.359	 -5.391	  1.794	  2.010	 -4.922	  2.873	 -8.382	-10.846	  1.753	 -4.539	  0.394
       0:08.191	  0.806	 -3.958	 -5.132	  1.521	  1.953	 -4.592	  2.469	 -9.003	-10.980	  1.982	 -4.252	  0.654
       0:08.195	  0.967	 -3.413	 -4.750	  1.168	  1.842	 -4.129	  1.943	 -9.737	-11.173	  2.324	 -3.830	  1.011
       0:08.198	  1.098	 -2.837	 -4.304	  0.815	  1.685	 -3.618	  1.459	-10.320	-11.366	  2.716	 -3.381	  1.412
       0:08.202	  1.167	 -2.345	 -3.881	  0.534	  1.507	 -3.160	  1.075	-10.784	-11.518	  3.083	 -3.011	  1.748
       0:08.206	  1.193	 -2.059	 -3.621	  0.379	  1.391	 -2.887	  0.766	-11.167	-11.592	  3.338	 -2.792	  1.930
       0:08.210	  1.194	 -2.379	 -3.943	  0.538	  1.552	 -3.208	  0.770	-11.111	-11.627	  3.185	 -2.956	  1.822
       0:08.214	  1.026	 -3.101	 -4.497	  0.984	  1.745	 -3.846	  1.123	-10.708	-11.727	  2.526	 -3.511	  1.477
       0:08.218	  0.766	 -3.837	 -4.972	  1.480	  1.853	 -4.451	  1.662	-10.275	-11.882	  1.699	 -4.279	  0.985
       0:08.222	  0.721	 -4.214	 -5.304	  1.693	  1.995	 -4.806	  2.136	 -9.804	-11.850	  1.425	 -4.606	  0.696
       0:08.226	  0.676	 -4.428	 -5.474	  1.822	  2.059	 -4.998	  2.410	 -9.436	-11.761	  1.395	 -4.686	  0.551
       0:08.230	  0.838	 -4.330	 -5.538	  1.691	  2.172	 -4.980	  2.511	 -9.118	-11.554	  1.482	 -4.668	  0.521
       0:08.233	  1.127	 -3.982	 -5.479	  1.373	  2.286	 -4.778	  2.394	 -8.843	-11.278	  1.670	 -4.523	  0.611
       0:08.237	  0.917	 -4.114	 -5.400	  1.544	  2.142	 -4.804	  2.394	 -8.801	-11.245	  1.675	 -4.542	  0.542
       0:08.241	  0.346	 -4.649	 -5.364	  2.096	  1.838	 -5.054	  2.644	 -8.904	-11.397	  1.529	 -4.698	  0.376
       0:08.245	  0.268	 -4.877	 -5.515	  2.250	  1.874	 -5.243	  2.850	 -8.944	-11.503	  1.431	 -4.806	  0.257
       0:08.249	  0.392	 -4.757	 -5.518	  2.127	  1.938	 -5.185	  2.943	 -8.876	-11.454	  1.475	 -4.766	  0.266
       0:08.253	  0.425	 -4.644	 -5.438	  2.056	  1.915	 -5.088	  2.918	 -8.789	-11.361	  1.557	 -4.701	  0.342
       0:08.257	  0.605	 -4.585	 -5.559	  1.936	  2.065	 -5.119	  2.792	 -8.792	-11.353	  1.551	 -4.709	  0.320
       0:08.261	  0.657	 -4.511	 -5.538	  1.873	  2.080	 -5.072	  2.737	 -8.753	-11.302	  1.593	 -4.668	  0.351
       0:08.265	  0.654	 -4.503	 -5.526	  1.871	  2.074	 -5.062	  2.729	 -8.740	-11.283	  1.608	 -4.672	  0.310
       0:08.268	  0.719	 -4.520	 -5.608	  1.846	  2.147	 -5.111	  2.760	 -8.763	-11.320	  1.569	 -4.765	  0.252
       0:08.272	  0.719	 -4.539	 -5.627	  1.856	  2.157	 -5.131	  2.843	 -8.740	-11.322	  1.569	 -4.791	  0.337
       0:08.276	  0.877	 -4.389	 -5.636	  1.701	  2.240	 -5.059	  2.859	 -8.673	-11.243	  1.632	 -4.752	  0.482
       0:08.280	  0.958	 -4.283	 -5.609	  1.608	  2.266	 -4.993	  2.688	 -8.634	-11.165	  1.685	 -4.665	  0.503
       0:08.284	  0.827	 -4.296	 -5.492	  1.680	  2.142	 -4.941	  2.556	 -8.636	-11.126	  1.716	 -4.632	  0.493
       0:08.288	  0.652	 -4.485	 -5.507	  1.863	  2.062	 -5.042	  2.717	 -8.691	-11.216	  1.650	 -4.696	  0.410
       0:08.292	  0.619	 -4.611	 -5.600	  1.941	  2.093	 -5.152	  2.897	 -8.721	-11.294	  1.588	 -4.758	  0.335
       0:08.296	  0.654	 -4.562	 -5.585	  1.900	  2.103	 -5.121	  2.962	 -8.698	-11.275	  1.606	 -4.742	  0.342
       0:08.300	  0.752	 -4.446	 -5.567	  1.792	  2.142	 -5.054	  2.928	 -8.649	-11.209	  1.655	 -4.698	  0.374
       0:08.304	  0.886	 -4.312	 -5.567	  1.658	  2.209	 -4.987	  2.802	 -8.587	-11.139	  1.709	 -4.647	  0.417
       0:08.307	  0.858	 -4.304	 -5.531	  1.668	  2.178	 -4.964	  2.730	 -8.575	-11.113	  1.730	 -4.624	  0.444
       0:08.311	  0.629	 -4.505	 -5.503	  1.884	  2.049	 -5.051	  2.819	 -8.645	-11.172	  1.678	 -4.683	  0.394
       0:08.315	  0.515	 -4.614	 -5.498	  1.995	  1.990	 -5.103	  2.894	 -8.681	-11.209	  1.644	 -4.721	  0.343
       0:08.319	  0.592	 -4.536	 -5.497	  1.918	  2.028	 -5.064	  2.908	 -8.657	-11.181	  1.668	 -4.696	  0.368
       0:08.323	  0.650	 -4.466	 -5.485	  1.853	  2.051	 -5.023	  2.879	 -8.621	-11.141	  1.696	 -4.673	  0.387
       0:08.327	  0.696	 -4.433	 -5.498	  1.814	  2.080	 -5.013	  2.824	 -8.598	-11.109	  1.714	 -4.663	  0.399
       0:08.331	  0.685	 -4.431	 -5.485	  1.819	  2.069	 -5.005	  2.819	 -8.575	-11.088	  1.729	 -4.649	  0.410
       0:08.335	  0.650	 -4.454	 -5.474	  1.848	  2.046	 -5.011	  2.863	 -8.557	-11.085	  1.729	 -4.650	  0.399
       0:08.339	  0.644	 -4.461	 -5.474	  1.855	  2.042	 -5.015	  2.904	 -8.534	-11.083	  1.727	 -4.650	  0.402
       0:08.342	  0.698	 -4.422	 -5.489	  1.807	  2.077	 -5.002	  2.902	 -8.507	-11.059	  1.740	 -4.641	  0.408
       0:08.346	  0.732	 -4.410	 -5.511	  1.784	  2.105	 -5.008	  2.874	 -8.492	-11.049	  1.745	 -4.644	  0.400
       0:08.350	  0.708	 -4.446	 -5.523	  1.815	  2.098	 -5.031	  2.858	 -8.475	-11.039	  1.750	 -4.645	  0.397
       0:08.354	  0.714	 -4.415	 -5.498	  1.796	  2.090	 -5.003	  2.866	 -8.446	-11.016	  1.766	 -4.624	  0.418
       0:08.358	  0.740	 -4.381	 -5.490	  1.766	  2.098	 -4.982	  2.887	 -8.408	-10.993	  1.783	 -4.608	  0.431
       0:08.362	  0.753	 -4.340	 -5.462	  1.739	  2.092	 -4.948	  2.922	 -8.359	-10.954	  1.810	 -4.582	  0.449
       0:08.366	  0.755	 -4.351	 -5.475	  1.743	  2.098	 -4.961	  2.928	 -8.325	-10.933	  1.819	 -4.582	  0.443
       0:08.370	  0.711	 -4.407	 -5.487	  1.794	  2.082	 -4.993	  2.895	 -8.322	-10.949	  1.807	 -4.603	  0.420
       0:08.374	  0.691	 -4.395	 -5.456	  1.797	  2.057	 -4.972	  2.892	 -8.291	-10.935	  1.824	 -4.583	  0.426
       0:08.377	  0.701	 -4.340	 -5.410	  1.765	  2.039	 -4.922	  2.912	 -8.245	-10.895	  1.859	 -4.544	  0.466
       0:08.381	  0.737	 -4.271	 -5.377	  1.712	  2.041	 -4.871	  2.925	 -8.204	-10.864	  1.891	 -4.508	  0.505
       0:08.385	  0.776	 -4.235	 -5.381	  1.675	  2.062	 -4.855	  2.922	 -8.181	-10.856	  1.904	 -4.495	  0.511
       0:08.389	  0.788	 -4.212	 -5.369	  1.658	  2.062	 -4.838	  2.918	 -8.163	-10.845	  1.925	 -4.477	  0.518
       0:08.393	  0.766	 -4.219	 -5.355	  1.672	  2.044	 -4.833	  2.907	 -8.157	-10.848	  1.940	 -4.464	  0.523
       0:08.397	  0.725	 -4.214	 -5.309	  1.690	  2.000	 -4.809	  2.913	 -8.141	-10.840	  1.971	 -4.436	  0.552
       0:08.401	  0.786	 -4.129	 -5.284	  1.618	  2.018	 -4.753	  2.905	 -8.131	-10.824	  2.011	 -4.395	  0.601
       0:08.405	  0.791	 -4.096	 -5.257	  1.598	  2.007	 -4.724	  2.876	 -8.144	-10.833	  2.034	 -4.369	  0.623
       0:08.409	  0.758	 -4.098	 -5.225	  1.616	  1.975	 -4.709	  2.861	 -8.165	-10.859	  2.044	 -4.350	  0.623
       0:08.412	  0.760	 -4.088	 -5.217	  1.609	  1.972	 -4.699	  2.853	 -8.191	-10.887	  2.051	 -4.342	  0.624
       0:08.416	  0.789	 -4.065	 -5.224	  1.583	  1.990	 -4.691	  2.830	 -8.224	-10.910	  2.059	 -4.332	  0.636
       0:08.420	  0.794	 -4.020	 -5.183	  1.559	  1.972	 -4.649	  2.820	 -8.248	-10.913	  2.085	 -4.307	  0.672
       0:08.424	  0.781	 -4.008	 -5.158	  1.559	  1.953	 -4.631	  2.807	 -8.288	-10.930	  2.098	 -4.291	  0.683
       0:08.428	  0.815	 -3.992	 -5.176	  1.534	  1.979	 -4.631	  2.794	 -8.335	-10.954	  2.101	 -4.286	  0.686
       0:08.432	  0.850	 -3.943	 -5.162	  1.492	  1.989	 -4.600	  2.779	 -8.373	-10.962	  2.126	 -4.261	  0.716
       0:08.436	  0.807	 -3.961	 -5.137	  1.523	  1.956	 -4.596	  2.730	 -8.446	-11.005	  2.116	 -4.270	  0.711
       0:08.440	  0.748	 -4.034	 -5.152	  1.588	  1.933	 -4.641	  2.703	 -8.521	-11.057	  2.082	 -4.307	  0.688
       0:08.444	  0.763	 -4.018	 -5.150	  1.574	  1.940	 -4.631	  2.712	 -8.557	-11.060	  2.083	 -4.312	  0.699
       0:08.447	  0.810	 -4.021	 -5.201	  1.551	  1.989	 -4.658	  2.709	 -8.595	-11.078	  2.067	 -4.337	  0.672
       0:08.451	  0.820	 -4.031	 -5.221	  1.551	  2.003	 -4.673	  2.724	 -8.616	-11.072	  2.069	 -4.350	  0.660
       0:08.455	  0.810	 -4.059	 -5.239	  1.570	  2.008	 -4.696	  2.739	 -8.632	-11.069	  2.057	 -4.373	  0.647
       0:08.459	  0.763	 -4.116	 -5.248	  1.623	  1.989	 -4.729	  2.735	 -8.657	-11.078	  2.036	 -4.404	  0.621
       0:08.463	  0.688	 -4.224	 -5.281	  1.714	  1.967	 -4.799	  2.724	 -8.693	-11.113	  1.985	 -4.459	  0.557
       0:08.467	  0.703	 -4.284	 -5.356	  1.737	  2.013	 -4.868	  2.711	 -8.730	-11.144	  1.943	 -4.513	  0.497
       0:08.471	  0.729	 -4.322	 -5.420	  1.742	  2.057	 -4.918	  2.716	 -8.745	-11.158	  1.920	 -4.556	  0.475
       0:08.475	  0.725	 -4.314	 -5.408	  1.740	  2.051	 -4.908	  2.748	 -8.740	-11.144	  1.922	 -4.565	  0.485
       0:08.479	  0.719	 -4.286	 -5.374	  1.729	  2.029	 -4.877	  2.783	 -8.730	-11.114	  1.938	 -4.552	  0.493
       0:08.482	  0.678	 -4.345	 -5.392	  1.779	  2.018	 -4.915	  2.765	 -8.753	-11.141	  1.917	 -4.575	  0.472
       0:08.486	  0.626	 -4.408	 -5.404	  1.837	  1.998	 -4.953	  2.752	 -8.778	-11.168	  1.895	 -4.600	  0.453
       0:08.490	  0.626	 -4.412	 -5.407	  1.838	  2.000	 -4.956	  2.761	 -8.786	-11.178	  1.889	 -4.609	  0.443
       0:08.494	  0.632	 -4.413	 -5.415	  1.837	  2.007	 -4.961	  2.765	 -8.789	-11.178	  1.891	 -4.619	  0.435
       0:08.498	  0.639	 -4.435	 -5.443	  1.843	  2.025	 -4.985	  2.770	 -8.791	-11.180	  1.882	 -4.626	  0.425
       0:08.502	  0.668	 -4.422	 -5.459	  1.822	  2.047	 -4.987	  2.770	 -8.786	-11.170	  1.887	 -4.621	  0.417
       0:08.506	  0.668	 -4.456	 -5.493	  1.840	  2.064	 -5.021	  2.766	 -8.789	-11.176	  1.881	 -4.629	  0.397
       0:08.510	  0.645	 -4.464	 -5.479	  1.855	  2.046	 -5.018	  2.765	 -8.801	-11.190	  1.877	 -4.639	  0.394
       0:08.514	  0.639	 -4.423	 -5.431	  1.838	  2.018	 -4.974	  2.773	 -8.802	-11.188	  1.882	 -4.637	  0.420
       0:08.518	  0.634	 -4.420	 -5.423	  1.838	  2.011	 -4.969	  2.797	 -8.794	-11.180	  1.887	 -4.631	  0.426
       0:08.521	  0.649	 -4.404	 -5.422	  1.824	  2.018	 -4.959	  2.809	 -8.783	-11.165	  1.895	 -4.618	  0.431
       0:08.525	  0.632	 -4.422	 -5.423	  1.840	  2.011	 -4.969	  2.788	 -8.796	-11.175	  1.887	 -4.626	  0.425
       0:08.529	  0.601	 -4.453	 -5.423	  1.871	  1.995	 -4.985	  2.771	 -8.806	-11.183	  1.879	 -4.631	  0.425
       0:08.533	  0.655	 -4.395	 -5.420	  1.815	  2.021	 -4.954	  2.791	 -8.791	-11.162	  1.895	 -4.608	  0.443
       0:08.537	  0.753	 -4.333	 -5.456	  1.735	  2.088	 -4.941	  2.801	 -8.776	-11.149	  1.904	 -4.598	  0.456
       0:08.541	  0.810	 -4.294	 -5.474	  1.688	  2.126	 -4.931	  2.802	 -8.766	-11.141	  1.904	 -4.590	  0.456
       0:08.545	  0.835	 -4.297	 -5.502	  1.676	  2.152	 -4.946	  2.801	 -8.768	-11.152	  1.887	 -4.606	  0.431
       0:08.549	  0.743	 -4.391	 -5.503	  1.770	  2.106	 -4.993	  2.776	 -8.789	-11.168	  1.864	 -4.629	  0.412
       0:08.553	  0.577	 -4.551	 -5.497	  1.933	  2.020	 -5.070	  2.755	 -8.827	-11.211	  1.822	 -4.667	  0.382
       0:08.556	  0.462	 -4.624	 -5.456	  2.026	  1.943	 -5.087	  2.765	 -8.840	-11.221	  1.799	 -4.686	  0.361
       0:08.560	  0.511	 -4.557	 -5.438	  1.969	  1.958	 -5.044	  2.792	 -8.817	-11.191	  1.820	 -4.667	  0.373
       0:08.564	  0.551	 -4.521	 -5.441	  1.931	  1.979	 -5.028	  2.770	 -8.817	-11.188	  1.824	 -4.660	  0.381
       0:08.568	  0.560	 -4.511	 -5.441	  1.922	  1.984	 -5.023	  2.740	 -8.824	-11.194	  1.827	 -4.658	  0.387
       0:08.572	  0.557	 -4.487	 -5.413	  1.910	  1.969	 -4.997	  2.758	 -8.807	-11.181	  1.845	 -4.639	  0.413
       0:08.576	  0.595	 -4.425	 -5.389	  1.861	  1.975	 -4.954	  2.763	 -8.796	-11.163	  1.868	 -4.611	  0.454
       0:08.580	  0.593	 -4.436	 -5.399	  1.868	  1.979	 -4.964	  2.760	 -8.799	-11.163	  1.864	 -4.608	  0.456
       0:08.584	  0.585	 -4.462	 -5.417	  1.884	  1.984	 -4.987	  2.763	 -8.794	-11.170	  1.856	 -4.614	  0.443
       0:08.588	  0.609	 -4.444	 -5.423	  1.863	  2.000	 -4.980	  2.783	 -8.776	-11.155	  1.873	 -4.603	  0.428
       0:08.591	  0.587	 -4.454	 -5.410	  1.879	  1.982	 -4.979	  2.797	 -8.771	-11.145	  1.877	 -4.624	  0.413
       0:08.595	  0.544	 -4.480	 -5.394	  1.913	  1.953	 -4.984	  2.797	 -8.776	-11.149	  1.871	 -4.658	  0.405
       0:08.599	  0.554	 -4.485	 -5.408	  1.912	  1.964	 -4.993	  2.796	 -8.776	-11.152	  1.869	 -4.658	  0.404
       0:08.603	  0.596	 -4.458	 -5.423	  1.876	  1.993	 -4.987	  2.799	 -8.766	-11.149	  1.879	 -4.642	  0.410
       0:08.607	  0.613	 -4.433	 -5.415	  1.856	  1.997	 -4.971	  2.797	 -8.763	-11.142	  1.892	 -4.632	  0.423
       0:08.611	  0.618	 -4.415	 -5.402	  1.845	  1.993	 -4.956	  2.824	 -8.743	-11.121	  1.913	 -4.616	  0.438
       0:08.615	  0.645	 -4.391	 -5.405	  1.819	  2.008	 -4.944	  2.838	 -8.735	-11.111	  1.925	 -4.608	  0.443
       0:08.619	  0.665	 -4.384	 -5.418	  1.806	  2.025	 -4.948	  2.809	 -8.752	-11.124	  1.923	 -4.611	  0.440
       0:08.623	  0.611	 -4.435	 -5.415	  1.858	  1.997	 -4.972	  2.783	 -8.770	-11.147	  1.912	 -4.623	  0.428
       0:08.626	  0.580	 -4.471	 -5.420	  1.891	  1.984	 -4.992	  2.794	 -8.768	-11.154	  1.905	 -4.632	  0.418
       0:08.630	  0.614	 -4.441	 -5.425	  1.859	  2.003	 -4.980	  2.799	 -8.763	-11.145	  1.917	 -4.626	  0.423
       0:08.634	  0.642	 -4.413	 -5.425	  1.832	  2.016	 -4.966	  2.792	 -8.763	-11.142	  1.925	 -4.621	  0.431
       0:08.638	  0.645	 -4.407	 -5.422	  1.827	  2.016	 -4.961	  2.794	 -8.761	-11.137	  1.933	 -4.611	  0.448
       0:08.642	  0.639	 -4.408	 -5.417	  1.830	  2.011	 -4.959	  2.796	 -8.763	-11.141	  1.938	 -4.595	  0.454
       0:08.646	  0.627	 -4.426	 -5.423	  1.845	  2.008	 -4.972	  2.801	 -8.766	-11.145	  1.936	 -4.585	  0.438
       0:08.650	  0.626	 -4.444	 -5.440	  1.855	  2.016	 -4.989	  2.799	 -8.771	-11.150	  1.938	 -4.592	  0.389
       0:08.654	  0.637	 -4.459	 -5.466	  1.856	  2.034	 -5.010	  2.789	 -8.784	-11.167	  1.930	 -4.624	  0.364
       0:08.658	  0.626	 -4.402	 -5.397	  1.833	  1.995	 -4.946	  2.807	 -8.765	-11.137	  1.959	 -4.606	  0.441
       0:08.661	  0.600	 -4.373	 -5.342	  1.832	  1.954	 -4.904	  2.825	 -8.739	-11.113	  1.989	 -4.593	  0.521
       0:08.665	  0.652	 -4.389	 -5.410	  1.814	  2.015	 -4.946	  2.789	 -8.775	-11.152	  1.961	 -4.605	  0.471
       0:08.669	  0.652	 -4.405	 -5.426	  1.822	  2.023	 -4.962	  2.786	 -8.784	-11.162	  1.959	 -4.613	  0.402
       0:08.673	  0.681	 -4.356	 -5.407	  1.783	  2.028	 -4.928	  2.809	 -8.758	-11.137	  1.992	 -4.595	  0.438
       0:08.677	  0.737	 -4.343	 -5.449	  1.748	  2.077	 -4.943	  2.792	 -8.765	-11.141	  1.990	 -4.596	  0.479
       0:08.681	  0.660	 -4.381	 -5.410	  1.806	  2.018	 -4.943	  2.810	 -8.766	-11.137	  1.995	 -4.559	  0.477
       0:08.685	  0.542	 -4.441	 -5.353	  1.895	  1.931	 -4.944	  2.851	 -8.753	-11.137	  2.002	 -4.552	  0.441
       0:08.689	  0.556	 -4.482	 -5.407	  1.908	  1.964	 -4.992	  2.814	 -8.786	-11.170	  1.975	 -4.590	  0.359
       0:08.693	  0.606	 -4.489	 -5.464	  1.887	  2.018	 -5.023	  2.783	 -8.809	-11.194	  1.956	 -4.616	  0.366
       0:08.696	  0.632	 -4.400	 -5.402	  1.830	  2.000	 -4.948	  2.828	 -8.765	-11.141	  1.995	 -4.623	  0.479
       0:08.700	  0.647	 -4.297	 -5.314	  1.771	  1.964	 -4.853	  2.886	 -8.704	-11.069	  2.054	 -4.560	  0.536
       0:08.704	  0.588	 -4.271	 -5.229	  1.788	  1.892	 -4.797	  2.905	 -8.681	-11.034	  2.095	 -4.505	  0.556
       0:08.708	  0.580	 -4.310	 -5.260	  1.810	  1.904	 -4.832	  2.864	 -8.717	-11.065	  2.067	 -4.562	  0.570
       0:08.712	  0.655	 -4.346	 -5.371	  1.791	  1.997	 -4.905	  2.814	 -8.765	-11.121	  2.008	 -4.611	  0.510
       0:08.716	  0.642	 -4.325	 -5.337	  1.788	  1.972	 -4.877	  2.846	 -8.743	-11.100	  2.029	 -4.580	  0.503
       0:08.720	  0.626	 -4.327	 -5.322	  1.796	  1.958	 -4.871	  2.876	 -8.721	-11.085	  2.041	 -4.564	  0.495
       0:08.724	  0.663	 -4.266	 -5.299	  1.747	  1.964	 -4.830	  2.869	 -8.709	-11.057	  2.070	 -4.533	  0.516
       0:08.728	  0.642	 -4.222	 -5.234	  1.735	  1.922	 -4.775	  2.822	 -8.730	-11.031	  2.100	 -4.508	  0.556
       0:08.732	  0.644	 -4.132	 -5.145	  1.690	  1.877	 -4.686	  2.775	 -8.752	-11.015	  2.147	 -4.459	  0.611
       0:08.735	  0.711	 -4.075	 -5.155	  1.627	  1.917	 -4.662	  2.748	 -8.766	-11.018	  2.162	 -4.443	  0.623
       0:08.739	  0.743	 -4.093	 -5.206	  1.621	  1.958	 -4.696	  2.730	 -8.779	-11.036	  2.152	 -4.441	  0.624
       0:08.743	  0.725	 -4.116	 -5.211	  1.641	  1.951	 -4.711	  2.734	 -8.783	-11.046	  2.154	 -4.420	  0.639
       0:08.747	  0.667	 -4.165	 -5.201	  1.694	  1.917	 -4.730	  2.743	 -8.788	-11.059	  2.152	 -4.410	  0.621
       0:08.751	  0.616	 -4.229	 -5.214	  1.752	  1.899	 -4.768	  2.748	 -8.792	-11.075	  2.145	 -4.426	  0.507
       0:08.755	  0.601	 -4.268	 -5.239	  1.779	  1.904	 -4.801	  2.739	 -8.807	-11.100	  2.127	 -4.459	  0.425
       0:08.759	  0.587	 -4.310	 -5.266	  1.807	  1.910	 -4.835	  2.735	 -8.819	-11.119	  2.100	 -4.534	  0.431
       0:08.763	  0.577	 -4.353	 -5.299	  1.833	  1.922	 -4.873	  2.757	 -8.812	-11.132	  2.074	 -4.596	  0.492
       0:08.767	  0.577	 -4.400	 -5.346	  1.858	  1.944	 -4.920	  2.779	 -8.807	-11.149	  2.056	 -4.595	  0.518
       0:08.770	  0.580	 -4.440	 -5.389	  1.876	  1.967	 -4.961	  2.775	 -8.825	-11.168	  2.051	 -4.626	  0.479
       0:08.774	  0.575	 -4.451	 -5.395	  1.884	  1.969	 -4.971	  2.757	 -8.845	-11.183	  2.051	 -4.641	  0.464
       0:08.778	  0.574	 -4.462	 -5.405	  1.891	  1.972	 -4.980	  2.747	 -8.859	-11.214	  2.041	 -4.642	  0.454
       0:08.782	  0.574	 -4.485	 -5.428	  1.902	  1.984	 -5.003	  2.748	 -8.858	-11.214	  2.041	 -4.644	  0.448
       0:08.786	  0.564	 -4.477	 -5.410	  1.902	  1.971	 -4.990	  2.737	 -8.866	-11.222	  2.042	 -4.647	  0.436
       0:08.790	  0.559	 -4.490	 -5.418	  1.912	  1.972	 -5.002	  2.734	 -8.876	-11.234	  2.042	 -4.650	  0.410
       0:08.794	  0.556	 -4.502	 -5.426	  1.918	  1.974	 -5.011	  2.739	 -8.876	-11.240	  2.046	 -4.645	  0.391
       0:08.798	  0.549	 -4.531	 -5.449	  1.936	  1.982	 -5.038	  2.742	 -8.881	-11.250	  2.039	 -4.657	  0.374
       0:08.802	  0.564	 -4.525	 -5.458	  1.926	  1.993	 -5.038	  2.745	 -8.881	-11.247	  2.049	 -4.657	  0.371
       0:08.805	  0.575	 -4.502	 -5.446	  1.908	  1.993	 -5.021	  2.755	 -8.868	-11.230	  2.067	 -4.644	  0.386
       0:08.809	  0.560	 -4.508	 -5.438	  1.920	  1.982	 -5.020	  2.757	 -8.869	-11.227	  2.080	 -4.647	  0.397
       0:08.813	  0.500	 -4.511	 -5.381	  1.951	  1.923	 -4.993	  2.770	 -8.863	-11.219	  2.098	 -4.652	  0.443
       0:08.817	  0.415	 -4.518	 -5.302	  1.997	  1.842	 -4.958	  2.802	 -8.837	-11.196	  2.129	 -4.605	  0.471
       0:08.821	  0.513	 -4.490	 -5.373	  1.935	  1.926	 -4.979	  2.789	 -8.845	-11.204	  2.127	 -4.609	  0.410
       0:08.825	  0.662	 -4.479	 -5.510	  1.855	  2.069	 -5.041	  2.745	 -8.879	-11.242	  2.096	 -4.658	  0.315
       0:08.829	  0.696	 -4.484	 -5.549	  1.840	  2.106	 -5.064	  2.747	 -8.866	-11.235	  2.095	 -4.708	  0.346
       0:08.833	  0.658	 -4.495	 -5.523	  1.864	  2.074	 -5.056	  2.809	 -8.773	-11.152	  2.121	 -4.725	  0.408
       0:08.837	  0.639	 -4.510	 -5.518	  1.881	  2.062	 -5.060	  2.936	 -8.546	-11.005	  2.157	 -4.716	  0.363
